Feature	Gain	Cover	Frequency
mvr_mpagado	0.0014067709701861	0.0046611425471776	0.00325951062689766
Master_mconsumospesos	0.00138846505002223	0.00245020103715696	0.00305858188962315
Visa_fultimo_cierre	0.00118278610921151	0.00172872828545731	0.00270137524557957
cmobile_app_trx	0.0011771883378247	0.000545979175666624	0.00145115199142704
cseguro_accidentes_personales	0.00112206242552721	0.0054389195866964	0.00154045365243794
Visa_mpagosdolares	0.00104684973176291	0.0020035687323986	0.00183068405072334
mtarjeta_visa_descuentos	0.000976002843034181	0.00666720425147114	0.00292462939810681
mvr_mconsumosdolares	0.000951628511806314	0.00121376353479675	0.0013171994999107
mvr_mpagosdolares	0.000922542743859565	0.00306281976691131	0.00136185033041615
mv_Finiciomora	0.000920869004772772	0.00262814876718345	0.000714413288087158
cplazo_fijo	0.000807228515094299	0.00390040333158262	0.000870691194856224
tcallcenter	0.000752708777644376	0.00114654926011214	0.000625111627076264
ctarjeta_master_trx	0.000737618778203649	0.00189258080414703	0.00136185033041615
Master_mconsumototal	0.00070154074116203	0.00114985309483796	0.00162975531344883
mv_mconsumosdolares	0.000665678524892194	0.00185571242394303	0.0012278978388998
mvr_msaldodolares	0.000631971871042263	0.0043117458507971	0.00102696910162529
Visa_delinquency	0.000621172251522435	0.00133822343141136	0.000491159135559921
tpaquete9	0.000597301895609108	0.00474699696249705	0.000848365779603501
minversion2	0.000591511718591377	0.0077933212778302	0.00104929451687801
ccajas_consultas	0.000569886609817102	0.00435484019108819	0.000848365779603501
Visa_Finiciomora	0.000510646425960057	0.00111764070626127	0.000312555813538132
mv_mpagosdolares	0.000479884193347215	0.00161281910991833	0.00120557242364708
ctarjeta_visa_descuentos	0.000467979174543063	0.00422554962228963	0.0021655652795142
active_quarter	0.000460968572270884	0.000217481606131993	0.000491159135559921
Visa_msaldodolares	0.000454185511596524	0.000918477914801879	0.000848365779603501
mv_status04	0.000303547714579795	0.000140327792118872	0.000245579567779961
mv_status03	0.000282212053436388	0.000210369303961147	0.000334881228790856
mvr_msaldodolares2	0.000281195704540392	0.00236240249193848	0.000669762457581711
Master_mpagosdolares	0.000268947450993556	0.000391611164238082	0.000669762457581711
mcaja_ahorro_adicional	0.000254019105226908	0.000827959959929833	0.000223254152527237
Master_mconsumosdolares	0.000252848254182081	0.000308303634565619	0.00109394534738346
mv_status02	0.000247864162622807	0.000187843060078317	0.000267904983032684
Visa_madelantopesos	0.000245497072787749	0.000205837313963563	0.000446508305054474
Master_mpagado	0.000243290907745837	0.00148218393214357	0.000580460796570816
Master_status	0.000238424064323276	0.000975358001492949	0.000379532059296303
mttarjeta_master_debitos_automaticos	0.000226543699732205	0.000516557362896202	0.000535809966065369
matm_other	0.000211395284831334	0.000595918405918378	0.000558135381318093
mdescubierto_preacordado	0.000205914734048598	0.000241012802353093	0.000200928737274513
ctarjeta_master_debitos_automaticos	0.00020115002937555	0.000928844451046651	0.000334881228790856
mv_status05	0.000194633511982536	0.000182622052329494	0.000290230398285408
ccajas_trx	0.000183647486023124	0.000453025397476819	0.000290230398285408
cinversion1	0.000170272215928635	0.00191889394997407	0.000267904983032684
Master_msaldodolares	0.000168310306106212	0.00031870036251154	0.000290230398285408
Master_delinquency	0.000121702814711569	0.000249339242220175	0.000245579567779961
