min_split	min_bucket	cp	max_depth	seg	ganancia_promedio
500	50	0.005	10	46.9	0
500	50	0.005	15	47.23	0
500	50	0.005	20	45.17	0
500	50	0.006	4	27.82	0
500	50	0.006	6	35.71	0
500	50	0.006	8	42.78	0
500	50	0.006	10	40.5	0
500	50	0.006	15	44.92	0
500	50	0.006	20	42.27	0
500	50	0.007	4	26.76	0
500	50	0.007	6	35.63	0
500	50	0.007	8	36.53	0
500	50	0.007	10	40.4	0
500	50	0.007	15	39.94	0
500	50	0.007	20	38.8	0
500	50	0.008	4	26.44	0
500	50	0.008	6	32.06	0
500	50	0.008	8	39.25	0
500	50	0.008	10	42.29	0
500	50	0.008	15	41.68	0
500	50	0.008	20	37.87	0
500	50	0.009	4	24.52	0
500	50	0.009	6	33.05	0
500	50	0.009	8	39.41	0
500	50	0.009	10	35.81	0
500	50	0.009	15	34.25	0
500	50	0.009	20	33.4	0
500	50	0.01	4	23.54	0
500	50	0.01	6	29.18	0
500	50	0.01	8	39.32	0
500	50	0.01	10	42.12	0
500	50	0.01	15	39.56	0
500	50	0.01	20	37.29	0
500	125	-1	4	28.15	10052667
500	125	-1	6	38.1	9956667
500	125	-1	8	48.15	8022667
500	125	-1	10	58.04	7944000
500	125	-1	15	70.14	7786000
500	125	-1	20	71.19	7786000
500	125	-0.75	4	26.49	10052667
500	125	-0.75	6	36.96	9956667
500	125	-0.75	8	47.55	8022667
500	125	-0.75	10	57.72	7944000
500	125	-0.75	15	76.39	7786000
500	125	-0.75	20	71.39	7786000
500	125	-0.5	4	26.71	10052667
500	125	-0.5	6	38.16	9956667
500	125	-0.5	8	48.53	8022667
500	125	-0.5	10	56.7	7944000
500	125	-0.5	15	67.05	7786000
500	125	-0.5	20	68.82	7786000
500	125	-0.25	4	26.58	10052667
500	125	-0.25	6	38.07	9956667
500	125	-0.25	8	48.29	8022667
500	125	-0.25	10	56.14	7944000
500	125	-0.25	15	68.89	7786000
500	125	-0.25	20	70.3	7786000
500	125	0	4	26.11	0
500	125	0	6	37.68	0
500	125	0	8	47.93	0
500	125	0	10	56.35	0
500	125	0	15	64.74	0
500	125	0	20	68.16	0
500	125	0.001	4	27.2	0
500	125	0.001	6	37.73	0
500	125	0.001	8	123.15	0
500	125	0.001	10	53.42	0
500	125	0.001	15	61.21	0
500	125	0.001	20	62.85	0
500	125	0.002	4	26.45	0
500	125	0.002	6	79.46	0
500	125	0.002	8	46.67	0
500	125	0.002	10	49.29	0
500	125	0.002	15	54.26	0
500	125	0.002	20	53.7	0
500	125	0.003	4	25.51	0
500	125	0.003	6	36.07	0
500	125	0.003	8	42.54	0
500	125	0.003	10	46.07	0
500	125	0.003	15	49.68	0
500	125	0.003	20	50.46	0
500	125	0.004	4	26.37	0
500	125	0.004	6	34.71	0
500	125	0.004	8	41.92	0
500	125	0.004	10	43.01	0
500	125	0.004	15	45.82	0
500	125	0.004	20	45.43	0
500	125	0.005	4	27.19	0
500	125	0.005	6	35.91	0
500	125	0.005	8	39.88	0
500	125	0.005	10	42.2	0
500	125	0.005	15	44.8	0
500	125	0.005	20	44.64	0
500	125	0.006	4	27.21	0
500	125	0.006	6	39.78	0
500	125	0.006	8	41.2	0
500	125	0.006	10	40.89	0
500	125	0.006	15	41.84	0
500	125	0.006	20	40.66	0
500	125	0.007	4	25.53	0
500	125	0.007	6	33.16	0
500	125	0.007	8	37.31	0
500	125	0.007	10	38.24	0
500	125	0.007	15	37.14	0
500	125	0.007	20	37.21	0
500	125	0.008	4	25.2	0
500	125	0.008	6	31.5	0
500	125	0.008	8	38.85	0
500	125	0.008	10	36.66	0
500	125	0.008	15	38.59	0
500	125	0.008	20	35.99	0
500	125	0.009	4	25.83	0
500	125	0.009	6	31.28	0
500	125	0.009	8	35.78	0
500	125	0.009	10	35.3	0
500	125	0.009	15	35.78	0
500	125	0.009	20	36.08	0
500	125	0.01	4	26.1	0
500	125	0.01	6	31.3	0
500	125	0.01	8	34.64	0
500	125	0.01	10	62.73	0
500	125	0.01	15	59.09	0
500	125	0.01	20	36.26	0
500	250	-1	4	54.55	9766667
500	250	-1	6	99.54	10152000
500	250	-1	8	66.16	9057333
500	250	-1	10	54.44	8662000
500	250	-1	15	129.47	8460667
500	250	-1	20	65.62	8460667
500	250	-0.75	4	185.72	9766667
500	250	-0.75	6	37.18	10152000
500	250	-0.75	8	75.59	9057333
500	250	-0.75	10	62.32	8662000
500	250	-0.75	15	71.14	8460667
500	250	-0.75	20	243.56	8460667
500	250	-0.5	4	25.66	9766667
500	250	-0.5	6	37.89	10152000
500	250	-0.5	8	47.21	9057333
500	250	-0.5	10	55.8	8662000
500	250	-0.5	15	94.74	8460667
500	250	-0.5	20	64.25	8460667
500	250	-0.25	4	25.81	9766667
500	250	-0.25	6	36.56	10152000
500	250	-0.25	8	45.81	9057333
500	250	-0.25	10	54.56	8662000
500	250	-0.25	15	62.92	8460667
500	250	-0.25	20	62.43	8460667
500	250	0	4	25.58	0
500	250	0	6	36.28	0
500	250	0	8	46.72	0
500	250	0	10	52.38	0
500	250	0	15	59.17	0
500	250	0	20	64.7	0
500	250	0.001	4	26.01	0
500	250	0.001	6	38.08	0
500	250	0.001	8	51.75	0
500	250	0.001	10	54.87	0
500	250	0.001	15	56.95	0
500	250	0.001	20	129.2	0
500	250	0.002	4	25.13	0
500	250	0.002	6	36.47	0
500	250	0.002	8	94.29	0
500	250	0.002	10	72.9	0
500	250	0.002	15	50.96	0
500	250	0.002	20	52.7	0
500	250	0.003	4	25.46	0
500	250	0.003	6	38.1	0
500	250	0.003	8	41.58	0
500	250	0.003	10	45.28	0
500	250	0.003	15	68.79	0
500	250	0.003	20	83.18	0
500	250	0.004	4	25.39	0
500	250	0.004	6	35.68	0
500	250	0.004	8	39.91	0
500	250	0.004	10	44.35	0
500	250	0.004	15	43.84	0
500	250	0.004	20	87.01	0
500	250	0.005	4	77.72	0
500	250	0.005	6	34.41	0
500	250	0.005	8	38.06	0
500	250	0.005	10	103.44	0
500	250	0.005	15	173	0
500	250	0.005	20	191.32	0
500	250	0.006	4	32.54	0
500	250	0.006	6	52.26	0
500	250	0.006	8	79.7	0
500	250	0.006	10	83.03	0
500	250	0.006	15	65.76	0
500	250	0.006	20	38.54	0
500	250	0.007	4	25.05	0
500	250	0.007	6	31.07	0
500	250	0.007	8	35.74	0
500	250	0.007	10	37.34	0
500	250	0.007	15	36.73	0
500	250	0.007	20	36.83	0
500	250	0.008	4	25.34	0
500	250	0.008	6	31.26	0
500	250	0.008	8	34.92	0
500	250	0.008	10	36.19	0
500	250	0.008	15	36.32	0
500	250	0.008	20	35.98	0
500	250	0.009	4	24.76	0
500	250	0.009	6	30.58	0
500	250	0.009	8	33.81	0
500	250	0.009	10	34.27	0
500	250	0.009	15	34.02	0
500	250	0.009	20	34.28	0
500	250	0.01	4	24.27	0
500	250	0.01	6	30.11	0
500	250	0.01	8	32.35	0
500	250	0.01	10	33.04	0
500	250	0.01	15	33.1	0
500	250	0.01	20	32.92	0
1000	5	-1	4	25.35	8967333
1000	5	-1	6	36.24	10036000
1000	5	-1	8	46.4	9774667
1000	5	-1	10	56.15	9472000
1000	5	-1	15	78.49	8319333
1000	5	-1	20	88.67	7767333
1000	5	-0.75	4	25.02	8967333
1000	5	-0.75	6	35.85	10036000
1000	5	-0.75	8	45.61	9774667
1000	5	-0.75	10	56.04	9472000
1000	5	-0.75	15	77.58	8319333
1000	5	-0.75	20	90.27	7767333
1000	5	-0.5	4	25.37	8967333
1000	5	-0.5	6	35.65	10036000
1000	5	-0.5	8	46.04	9774667
1000	5	-0.5	10	56.01	9472000
1000	5	-0.5	15	77.39	8319333
1000	5	-0.5	20	89.34	7767333
1000	5	-0.25	4	25.14	8967333
1000	5	-0.25	6	36.56	10036000
1000	5	-0.25	8	49.01	9774667
1000	5	-0.25	10	56.81	9472000
1000	5	-0.25	15	77.13	8319333
1000	5	-0.25	20	148.87	7767333
1000	5	0	4	24.9	0
1000	5	0	6	35.95	0
1000	5	0	8	45.7	3257333
1000	5	0	10	77.11	5094000
1000	5	0	15	170.14	5094000
1000	5	0	20	181.97	5094000
1000	5	0.001	4	51.23	0
1000	5	0.001	6	75.76	0
1000	5	0.001	8	95.34	0
1000	5	0.001	10	118.97	0
1000	5	0.001	15	155	0
1000	5	0.001	20	174.32	0
1000	5	0.002	4	53.59	0
1000	5	0.002	6	71.91	0
1000	5	0.002	8	94.54	0
1000	5	0.002	10	109.18	0
1000	5	0.002	15	137.07	0
1000	5	0.002	20	153.24	0
1000	5	0.003	4	52.3	0
1000	5	0.003	6	73.14	0
1000	5	0.003	8	90.68	0
1000	5	0.003	10	104.18	0
1000	5	0.003	15	128.45	0
1000	5	0.003	20	138.95	0
1000	5	0.004	4	49.06	0
1000	5	0.004	6	70.59	0
1000	5	0.004	8	88.85	0
1000	5	0.004	10	99.27	0
1000	5	0.004	15	121.77	0
1000	5	0.004	20	125.7	0
1000	5	0.005	4	51.67	0
1000	5	0.005	6	71.24	0
1000	5	0.005	8	84.83	0
1000	5	0.005	10	94.16	0
1000	5	0.005	15	111.94	0
1000	5	0.005	20	117.18	0
1000	5	0.006	4	52.68	0
1000	5	0.006	6	68.7	0
1000	5	0.006	8	83.04	0
1000	5	0.006	10	90.96	0
1000	5	0.006	15	109.78	0
1000	5	0.006	20	107.79	0
1000	5	0.007	4	50.82	0
1000	5	0.007	6	65.76	0
1000	5	0.007	8	79.12	0
1000	5	0.007	10	90.03	0
1000	5	0.007	15	101.83	0
1000	5	0.007	20	103.76	0
1000	5	0.008	4	51.36	0
1000	5	0.008	6	67.67	0
1000	5	0.008	8	78.48	0
1000	5	0.008	10	89.87	0
1000	5	0.008	15	98.7	0
1000	5	0.008	20	98.08	0
1000	5	0.009	4	52.38	0
1000	5	0.009	6	65.17	0
1000	5	0.009	8	76.87	0
1000	5	0.009	10	85.67	0
1000	5	0.009	15	92.68	0
1000	5	0.009	20	93.66	0
1000	5	0.01	4	52.25	0
1000	5	0.01	6	77.44	0
1000	5	0.01	8	75.87	0
1000	5	0.01	10	84.43	0
1000	5	0.01	15	90.87	0
1000	5	0.01	20	90.88	0
1000	12	-1	4	51.11	8889333
1000	12	-1	6	74.64	10076667
1000	12	-1	8	95.78	9358667
1000	12	-1	10	117.21	9090000
1000	12	-1	15	160.84	8174000
1000	12	-1	20	173.41	7880667
1000	12	-0.75	4	52.69	8889333
1000	12	-0.75	6	73.79	10076667
1000	12	-0.75	8	95.96	9358667
1000	12	-0.75	10	116.83	9090000
1000	12	-0.75	15	154.18	8174000
1000	12	-0.75	20	172.38	7880667
1000	12	-0.5	4	52.83	8889333
1000	12	-0.5	6	75.72	10076667
1000	12	-0.5	8	97.17	9358667
1000	12	-0.5	10	116.75	9090000
1000	12	-0.5	15	153.65	8174000
1000	12	-0.5	20	173.76	7880667
1000	12	-0.25	4	51.11	8889333
1000	12	-0.25	6	75.31	10076667
1000	12	-0.25	8	95.06	9358667
1000	12	-0.25	10	117.3	9090000
1000	12	-0.25	15	156.54	8174000
1000	12	-0.25	20	171.06	7880667
1000	12	0	4	50.06	0
1000	12	0	6	73.18	0
1000	12	0	8	93.39	0
1000	12	0	10	116.47	0
1000	12	0	15	147.17	0
1000	12	0	20	168.18	0
1000	12	0.001	4	51.87	0
1000	12	0.001	6	74.65	0
1000	12	0.001	8	94.4	0
1000	12	0.001	10	115.65	0
1000	12	0.001	15	146.87	0
1000	12	0.001	20	161.14	0
1000	12	0.002	4	51.76	0
1000	12	0.002	6	74.5	0
1000	12	0.002	8	93.43	0
1000	12	0.002	10	106.55	0
1000	12	0.002	15	132.37	0
1000	12	0.002	20	141.11	0
1000	12	0.003	4	51.02	0
1000	12	0.003	6	73.89	0
1000	12	0.003	8	90.37	0
1000	12	0.003	10	100.48	0
1000	12	0.003	15	119.8	0
1000	12	0.003	20	126.16	0
1000	12	0.004	4	49.97	0
1000	12	0.004	6	72.62	0
1000	12	0.004	8	85	0
1000	12	0.004	10	98.17	0
1000	12	0.004	15	110.63	0
1000	12	0.004	20	114.13	0
1000	12	0.005	4	51.94	0
1000	12	0.005	6	70.1	0
1000	12	0.005	8	81.93	0
1000	12	0.005	10	89.93	0
1000	12	0.005	15	100.72	0
1000	12	0.005	20	103.41	0
1000	12	0.006	4	50.56	0
1000	12	0.006	6	68.83	0
1000	12	0.006	8	79.67	0
1000	12	0.006	10	87.09	0
1000	12	0.006	15	98.92	0
1000	12	0.006	20	101.28	0
1000	12	0.007	4	56.05	0
1000	12	0.007	6	67.5	0
1000	12	0.007	8	76.91	0
1000	12	0.007	10	84.77	0
1000	12	0.007	15	91.4	0
1000	12	0.007	20	91.01	0
1000	12	0.008	4	51.09	0
1000	12	0.008	6	66.77	0
1000	12	0.008	8	78.55	0
1000	12	0.008	10	83.39	0
1000	12	0.008	15	87.4	0
1000	12	0.008	20	86.72	0
1000	12	0.009	4	50.36	0
1000	12	0.009	6	64.1	0
1000	12	0.009	8	73.08	0
1000	12	0.009	10	79.13	0
1000	12	0.009	15	83.14	0
1000	12	0.009	20	80.85	0
1000	12	0.01	4	51.6	0
1000	12	0.01	6	63.14	0
1000	12	0.01	8	72.18	0
1000	12	0.01	10	75.48	0
1000	12	0.01	15	80.06	0
1000	12	0.01	20	80.55	0
1000	25	-1	4	52.48	9055333
1000	25	-1	6	72.57	9854667
1000	25	-1	8	94.22	9254000
1000	25	-1	10	115.44	8898667
1000	25	-1	15	142.86	8340000
1000	25	-1	20	162.67	8105333
1000	25	-0.75	4	50.51	9055333
1000	25	-0.75	6	73.47	9854667
1000	25	-0.75	8	94.51	9254000
1000	25	-0.75	10	113.25	8898667
1000	25	-0.75	15	148.24	8340000
1000	25	-0.75	20	165.21	8105333
1000	25	-0.5	4	52.09	9055333
1000	25	-0.5	6	74.76	9854667
1000	25	-0.5	8	96.81	9254000
1000	25	-0.5	10	113.32	8898667
1000	25	-0.5	15	151.4	8340000
1000	25	-0.5	20	164.69	8105333
1000	25	-0.25	4	52.87	9055333
1000	25	-0.25	6	75.5	9854667
1000	25	-0.25	8	98.05	9254000
1000	25	-0.25	10	115.39	8898667
1000	25	-0.25	15	147.45	8340000
1000	25	-0.25	20	161.63	8105333
1000	25	0	4	51.42	0
1000	25	0	6	73.77	0
1000	25	0	8	94	0
1000	25	0	10	113.85	0
1000	25	0	15	143.31	0
1000	25	0	20	172.17	0
1000	25	0.001	4	52.8	0
1000	25	0.001	6	73.91	0
1000	25	0.001	8	94.92	0
1000	25	0.001	10	113.51	0
1000	25	0.001	15	140.14	0
1000	25	0.001	20	151.04	0
1000	25	0.002	4	51.16	0
1000	25	0.002	6	73.96	0
1000	25	0.002	8	93.44	0
1000	25	0.002	10	112.28	0
1000	25	0.002	15	122.09	0
1000	25	0.002	20	130.19	0
1000	25	0.003	4	53.54	0
1000	25	0.003	6	73.1	0
1000	25	0.003	8	91.09	0
1000	25	0.003	10	98.74	0
1000	25	0.003	15	112.29	0
1000	25	0.003	20	113.72	0
1000	25	0.004	4	50.93	0
1000	25	0.004	6	75.47	0
1000	25	0.004	8	86.11	0
1000	25	0.004	10	91.99	0
1000	25	0.004	15	103.42	0
1000	25	0.004	20	105.16	0
1000	25	0.005	4	52.42	0
1000	25	0.005	6	70.05	0
1000	25	0.005	8	78.56	0
1000	25	0.005	10	87.81	0
1000	25	0.005	15	94.13	0
1000	25	0.005	20	97.42	0
1000	25	0.006	4	52.53	0
1000	25	0.006	6	68.29	0
1000	25	0.006	8	78.36	0
1000	25	0.006	10	89.3	0
1000	25	0.006	15	90.16	0
1000	25	0.006	20	90.52	0
1000	25	0.007	4	53.24	0
1000	25	0.007	6	66.92	0
1000	25	0.007	8	74.19	0
1000	25	0.007	10	81.39	0
1000	25	0.007	15	85.44	0
1000	25	0.007	20	87.07	0
1000	25	0.008	4	55.34	0
1000	25	0.008	6	66	0
1000	25	0.008	8	74.43	0
1000	25	0.008	10	77.37	0
1000	25	0.008	15	82.92	0
1000	25	0.008	20	82.32	0
1000	25	0.009	4	51.28	0
1000	25	0.009	6	62.91	0
1000	25	0.009	8	71.49	0
1000	25	0.009	10	76.9	0
1000	25	0.009	15	82.57	0
1000	25	0.009	20	83.64	0
1000	25	0.01	4	52.71	0
1000	25	0.01	6	63.49	0
1000	25	0.01	8	75.91	0
1000	25	0.01	10	75.62	0
1000	25	0.01	15	75.32	0
1000	25	0.01	20	76.5	0
1000	50	-1	4	57.94	9875333
1000	50	-1	6	76.29	10330000
1000	50	-1	8	94.26	9368667
1000	50	-1	10	115.27	8701333
1000	50	-1	15	144.42	8241333
1000	50	-1	20	154.58	8152667
1000	50	-0.75	4	53.61	9875333
1000	50	-0.75	6	74.44	10330000
1000	50	-0.75	8	95.43	9368667
1000	50	-0.75	10	114.35	8701333
1000	50	-0.75	15	141.75	8241333
1000	50	-0.75	20	154.17	8152667
1000	50	-0.5	4	54.11	9875333
1000	50	-0.5	6	75.64	10330000
1000	50	-0.5	8	95.52	9368667
1000	50	-0.5	10	113.87	8701333
1000	50	-0.5	15	143.69	8241333
1000	50	-0.5	20	152.57	8152667
1000	50	-0.25	4	53.07	9875333
1000	50	-0.25	6	77.87	10330000
1000	50	-0.25	8	95.8	9368667
1000	50	-0.25	10	114.36	8701333
1000	50	-0.25	15	143.27	8241333
1000	50	-0.25	20	155.59	8152667
1000	50	0	4	52.06	0
1000	50	0	6	74.29	0
1000	50	0	8	94.1	0
1000	50	0	10	112.61	0
1000	50	0	15	135.89	0
1000	50	0	20	148.57	0
1000	50	0.001	4	53.21	0
1000	50	0.001	6	72.31	0
1000	50	0.001	8	92.36	0
1000	50	0.001	10	111.72	0
1000	50	0.001	15	133.14	0
1000	50	0.001	20	139.48	0
1000	50	0.002	4	50.73	0
1000	50	0.002	6	72.72	0
1000	50	0.002	8	91.15	0
1000	50	0.002	10	104.89	0
1000	50	0.002	15	114.18	0
1000	50	0.002	20	119.06	0
1000	50	0.003	4	50.81	0
1000	50	0.003	6	73.69	0
1000	50	0.003	8	87.44	0
1000	50	0.003	10	94.25	0
1000	50	0.003	15	105.32	0
1000	50	0.003	20	106.54	0
1000	50	0.004	4	50.7	0
1000	50	0.004	6	71.4	0
1000	50	0.004	8	85.12	0
1000	50	0.004	10	88.56	0
1000	50	0.004	15	96.39	0
1000	50	0.004	20	95.41	0
1000	50	0.005	4	51.82	0
1000	50	0.005	6	68.94	0
1000	50	0.005	8	80.45	0
1000	50	0.005	10	84.25	0
1000	50	0.005	15	87.47	0
1000	50	0.005	20	85.72	0
1000	50	0.006	4	52.33	0
1000	50	0.006	6	65.45	0
1000	50	0.006	8	77.15	0
1000	50	0.006	10	81.02	0
1000	50	0.006	15	81.81	0
1000	50	0.006	20	79.95	0
1000	50	0.007	4	51.78	0
1000	50	0.007	6	63.81	0
1000	50	0.007	8	73.39	0
1000	50	0.007	10	76.95	0
1000	50	0.007	15	75.39	0
1000	50	0.007	20	78.13	0
1000	50	0.008	4	51.44	0
1000	50	0.008	6	64.39	0
1000	50	0.008	8	71.45	0
1000	50	0.008	10	74.36	0
1000	50	0.008	15	73.84	0
1000	50	0.008	20	75.66	0
1000	50	0.009	4	50.06	0
1000	50	0.009	6	62.31	0
1000	50	0.009	8	67.48	0
1000	50	0.009	10	71.35	0
1000	50	0.009	15	71.12	0
1000	50	0.009	20	69.3	0
1000	50	0.01	4	52.07	0
1000	50	0.01	6	63.67	0
1000	50	0.01	8	67.61	0
1000	50	0.01	10	67.35	0
1000	50	0.01	15	67.94	0
1000	50	0.01	20	70.92	0
1000	125	-1	4	51.05	10118000
1000	125	-1	6	73.17	9936000
1000	125	-1	8	94.33	9124000
1000	125	-1	10	111.92	9039333
1000	125	-1	15	132.12	8992667
1000	125	-1	20	135.98	8992667
1000	125	-0.75	4	52.78	10118000
1000	125	-0.75	6	73.48	9936000
1000	125	-0.75	8	93.35	9124000
1000	125	-0.75	10	110.43	9039333
1000	125	-0.75	15	132.08	8992667
1000	125	-0.75	20	135.58	8992667
1000	125	-0.5	4	52.4	10118000
1000	125	-0.5	6	75.44	9936000
1000	125	-0.5	8	93.38	9124000
1000	125	-0.5	10	111.69	9039333
1000	125	-0.5	15	132.79	8992667
1000	125	-0.5	20	134.46	8992667
1000	125	-0.25	4	52.76	10118000
1000	125	-0.25	6	73.31	9936000
1000	125	-0.25	8	93.95	9124000
1000	125	-0.25	10	109.05	9039333
1000	125	-0.25	15	130.84	8992667
1000	125	-0.25	20	139.95	8992667
1000	125	0	4	50.78	0
1000	125	0	6	74.65	0
1000	125	0	8	93.99	0
1000	125	0	10	109.36	0
1000	125	0	15	122.61	0
1000	125	0	20	128.93	0
1000	125	0.001	4	52.74	0
1000	125	0.001	6	72.67	0
1000	125	0.001	8	92.71	0
1000	125	0.001	10	107.54	0
1000	125	0.001	15	120.21	0
1000	125	0.001	20	124.22	0
1000	125	0.002	4	51.93	0
1000	125	0.002	6	73.13	0
1000	125	0.002	8	89.23	0
1000	125	0.002	10	94.64	0
1000	125	0.002	15	104.14	0
1000	125	0.002	20	106.08	0
1000	125	0.003	4	51.48	0
1000	125	0.003	6	71.25	0
1000	125	0.003	8	84.96	0
1000	125	0.003	10	91.9	0
1000	125	0.003	15	97.25	0
1000	125	0.003	20	96.26	0
1000	125	0.004	4	49.82	0
1000	125	0.004	6	70.97	0
1000	125	0.004	8	78.55	0
1000	125	0.004	10	86.53	0
1000	125	0.004	15	86.78	0
1000	125	0.004	20	89.89	0
1000	125	0.005	4	52.55	0
1000	125	0.005	6	68.5	0
1000	125	0.005	8	79.19	0
1000	125	0.005	10	82.66	0
1000	125	0.005	15	85.79	0
1000	125	0.005	20	83.44	0
1000	125	0.006	4	53.05	0
1000	125	0.006	6	65.85	0
1000	125	0.006	8	75.29	0
1000	125	0.006	10	77.46	0
1000	125	0.006	15	61.15	0
1000	125	0.006	20	45.2	0
1000	125	0.007	4	27.33	0
1000	125	0.007	6	34.66	0
1000	125	0.007	8	38.96	0
1000	125	0.007	10	40.94	0
1000	125	0.007	15	40.84	0
1000	125	0.007	20	40.8	0
1000	125	0.008	4	27.56	0
1000	125	0.008	6	34.67	0
1000	125	0.008	8	38.32	0
1000	125	0.008	10	39.79	0
1000	125	0.008	15	40.12	0
1000	125	0.008	20	39.8	0
1000	125	0.009	4	26.91	0
1000	125	0.009	6	33.26	0
1000	125	0.009	8	36.53	0
1000	125	0.009	10	37.35	0
1000	125	0.009	15	37.67	0
1000	125	0.009	20	37.37	0
1000	125	0.01	4	27.19	0
1000	125	0.01	6	33.27	0
1000	125	0.01	8	35.78	0
1000	125	0.01	10	36.98	0
1000	125	0.01	15	36.52	0
1000	125	0.01	20	36.73	0
1000	250	-1	4	28.11	9899333
1000	250	-1	6	39.86	10286000
1000	250	-1	8	50.02	10187333
1000	250	-1	10	57.46	10044000
1000	250	-1	15	66.19	9979333
1000	250	-1	20	66.68	9979333
1000	250	-0.75	4	27.81	9899333
1000	250	-0.75	6	39.59	10286000
1000	250	-0.75	8	49.08	10187333
1000	250	-0.75	10	57.6	10044000
1000	250	-0.75	15	65.3	9979333
1000	250	-0.75	20	67.7	9979333
1000	250	-0.5	4	27.71	9899333
1000	250	-0.5	6	39.18	10286000
1000	250	-0.5	8	49.57	10187333
1000	250	-0.5	10	57.25	10044000
1000	250	-0.5	15	65.53	9979333
1000	250	-0.5	20	66.9	9979333
1000	250	-0.25	4	27.73	9899333
1000	250	-0.25	6	38.92	10286000
1000	250	-0.25	8	49.8	10187333
1000	250	-0.25	10	57.31	10044000
1000	250	-0.25	15	65.86	9979333
1000	250	-0.25	20	67.3	9979333
1000	250	0	4	27.22	0
1000	250	0	6	38.7	0
1000	250	0	8	48.81	0
1000	250	0	10	55.65	0
1000	250	0	15	63.12	0
1000	250	0	20	64.42	0
1000	250	0.001	4	27.34	0
1000	250	0.001	6	38.92	0
1000	250	0.001	8	48.41	0
1000	250	0.001	10	54.83	0
1000	250	0.001	15	60.55	0
1000	250	0.001	20	60.96	0
1000	250	0.002	4	26.9	0
1000	250	0.002	6	38.92	0
1000	250	0.002	8	46.3	0
1000	250	0.002	10	49.8	0
1000	250	0.002	15	52.35	0
1000	250	0.002	20	52.46	0
1000	250	0.003	4	27.38	0
1000	250	0.003	6	39.42	0
1000	250	0.003	8	45.87	0
1000	250	0.003	10	48.7	0
1000	250	0.003	15	49	0
1000	250	0.003	20	49.98	0
1000	250	0.004	4	28.13	0
1000	250	0.004	6	37.74	0
1000	250	0.004	8	42.57	0
1000	250	0.004	10	45.97	0
1000	250	0.004	15	46.58	0
1000	250	0.004	20	45.95	0
1000	250	0.005	4	27.46	0
1000	250	0.005	6	37.47	0
1000	250	0.005	8	41.34	0
1000	250	0.005	10	43.75	0
1000	250	0.005	15	45.1	0
1000	250	0.005	20	45.31	0
1000	250	0.006	4	28.42	0
1000	250	0.006	6	36.46	0
1000	250	0.006	8	40.49	0
1000	250	0.006	10	41.8	0
1000	250	0.006	15	42.41	0
1000	250	0.006	20	42.25	0
1000	250	0.007	4	28.63	0
1000	250	0.007	6	34.83	0
1000	250	0.007	8	38.21	0
1000	250	0.007	10	40.74	0
1000	250	0.007	15	40.06	0
1000	250	0.007	20	40.18	0
1000	250	0.008	4	28.13	0
1000	250	0.008	6	35.09	0
1000	250	0.008	8	38.4	0
1000	250	0.008	10	40.57	0
1000	250	0.008	15	39.51	0
1000	250	0.008	20	39.19	0
1000	250	0.009	4	27.38	0
1000	250	0.009	6	33.91	0
1000	250	0.009	8	36.84	0
1000	250	0.009	10	37.55	0
1000	250	0.009	15	37.02	0
1000	250	0.009	20	37.72	0
1000	250	0.01	4	28.37	0
1000	250	0.01	6	33.64	0
1000	250	0.01	8	36.62	0
1000	250	0.01	10	35.67	0
1000	250	0.01	15	36.51	0
1000	250	0.01	20	35.91	0
1000	500	-1	4	29.87	9999333
1000	500	-1	6	41.1	10024667
1000	500	-1	8	50.11	10002000
1000	500	-1	10	55.46	9937333
1000	500	-1	15	60.49	9937333
1000	500	-1	20	60.25	9937333
1000	500	-0.75	4	28.38	9999333
1000	500	-0.75	6	40.04	10024667
1000	500	-0.75	8	49.23	10002000
1000	500	-0.75	10	56.55	9937333
1000	500	-0.75	15	60.32	9937333
1000	500	-0.75	20	60.28	9937333
1000	500	-0.5	4	28.04	9999333
1000	500	-0.5	6	40.53	10024667
1000	500	-0.5	8	49.93	10002000
1000	500	-0.5	10	56.28	9937333
1000	500	-0.5	15	59.63	9937333
1000	500	-0.5	20	60.94	9937333
1000	500	-0.25	4	28.09	9999333
1000	500	-0.25	6	41.27	10024667
1000	500	-0.25	8	49.29	10002000
1000	500	-0.25	10	55.99	9937333
1000	500	-0.25	15	60.04	9937333
1000	500	-0.25	20	60.07	9937333
1000	500	0	4	28.33	0
1000	500	0	6	39.23	0
1000	500	0	8	49.18	0
1000	500	0	10	54.59	0
1000	500	0	15	57.56	0
1000	500	0	20	58.71	0
1000	500	0.001	4	29	0
1000	500	0.001	6	39.7	0
1000	500	0.001	8	48.88	0
1000	500	0.001	10	52.49	0
1000	500	0.001	15	54.78	0
1000	500	0.001	20	54.2	0
1000	500	0.002	4	27.32	0
1000	500	0.002	6	39.77	0
1000	500	0.002	8	44.9	0
1000	500	0.002	10	46.73	0
1000	500	0.002	15	48.48	0
1000	500	0.002	20	48.18	0
1000	500	0.003	4	28.6	0
1000	500	0.003	6	38.77	0
1000	500	0.003	8	44.93	0
1000	500	0.003	10	45.76	0
1000	500	0.003	15	46.9	0
1000	500	0.003	20	46.96	0
1000	500	0.004	4	27.9	0
1000	500	0.004	6	37.13	0
1000	500	0.004	8	41	0
1000	500	0.004	10	43.05	0
1000	500	0.004	15	44.33	0
1000	500	0.004	20	44.45	0
1000	500	0.005	4	28.34	0
1000	500	0.005	6	37.27	0
