min_split	min_bucket	cp	max_depth	t0	t1	t_seg	ganancia_promedio
400	24	-1	5	01:34:35	01:36:22	106.269042015076	10976666.6666667
350	24	-1	5	01:34:35	01:36:23	107.506330966949	10976666.6666667
500	24	-1	5	01:34:35	01:36:24	108.592709779739	10976666.6666667
450	24	-1	5	01:34:35	01:36:25	109.444218158722	10976666.6666667
250	24	-1	5	01:34:35	01:36:27	111.925797939301	10976666.6666667
700	24	-1	5	01:36:27	01:38:12	104.466078996658	10976666.6666667
800	24	-1	5	01:36:27	01:38:13	105.337577104568	10843333.3333333
600	24	-1	5	01:36:27	01:38:13	105.807307958603	10976666.6666667
100	25	-1	5	01:36:27	01:38:14	106.217072963715	10736666.6666667
550	24	-1	5	01:36:27	01:38:15	107.293455839157	10976666.6666667
750	24	-1	5	01:36:27	01:38:15	107.451365947723	10976666.6666667
150	25	-1	5	01:36:27	01:38:18	110.625561952591	10976666.6666667
650	24	-1	5	01:36:27	01:38:18	110.870429039001	10976666.6666667
450	25	-1	5	01:38:18	01:40:02	103.750488042831	10976666.6666667
500	25	-1	5	01:38:18	01:40:03	104.276184082031	10976666.6666667
200	25	-1	5	01:38:18	01:40:03	104.603999853134	10976666.6666667
350	25	-1	5	01:38:18	01:40:04	105.942232131958	10976666.6666667
250	25	-1	5	01:38:18	01:40:07	109.083433151245	10976666.6666667
550	25	-1	5	01:38:18	01:40:08	109.344280004501	10976666.6666667
300	25	-1	5	01:38:18	01:40:09	110.468638896942	10976666.6666667
400	25	-1	5	01:38:18	01:40:11	112.285587072372	10976666.6666667
200	26	-1	5	01:40:11	01:41:54	103.025903940201	10976666.6666667
600	25	-1	5	01:40:11	01:41:54	103.450662136078	10976666.6666667
750	25	-1	5	01:40:11	01:41:55	104.220220088959	10976666.6666667
650	25	-1	5	01:40:11	01:41:56	105.546458005905	10976666.6666667
150	26	-1	5	01:40:11	01:41:58	107.500335931778	10976666.6666667
800	25	-1	5	01:40:11	01:41:58	107.630261898041	10843333.3333333
700	25	-1	5	01:40:11	01:42:00	109.54616189003	10976666.6666667
100	26	-1	5	01:40:11	01:42:02	111.217212915421	10736666.6666667
450	26	-1	5	01:42:02	01:43:46	104.407105922699	10976666.6666667
400	26	-1	5	01:42:02	01:43:46	104.430094003677	10976666.6666667
250	26	-1	5	01:42:02	01:43:48	106.47992181778	10976666.6666667
300	26	-1	5	01:42:02	01:43:49	106.892685890198	10976666.6666667
600	26	-1	5	01:42:02	01:43:49	107.053593158722	10976666.6666667
500	26	-1	5	01:42:02	01:43:52	110.102844953537	10976666.6666667
550	26	-1	5	01:42:02	01:43:52	110.174801111221	10976666.6666667
350	26	-1	5	01:42:02	01:43:54	112.150670051575	10976666.6666667
200	27	-1	5	01:43:54	01:45:37	102.833014965057	10976666.6666667
750	26	-1	5	01:43:54	01:45:38	103.615563154221	10976666.6666667
800	26	-1	5	01:43:54	01:45:42	107.753189086914	10843333.3333333
700	26	-1	5	01:43:54	01:45:42	108.320867061615	10976666.6666667
100	27	-1	5	01:43:54	01:45:45	110.829417943954	10736666.6666667
250	27	-1	5	01:43:54	01:45:45	111.364119052887	10976666.6666667
150	27	-1	5	01:43:54	01:45:46	111.789871931076	10976666.6666667
650	26	-1	5	01:43:54	01:45:47	112.638382911682	10976666.6666667
350	27	-1	5	01:45:47	01:47:30	102.992923974991	10976666.6666667
650	27	-1	5	01:45:47	01:47:31	103.658543109894	10976666.6666667
400	27	-1	5	01:45:47	01:47:32	104.904825925827	10976666.6666667
600	27	-1	5	01:45:47	01:47:35	107.706219911575	10976666.6666667
550	27	-1	5	01:45:47	01:47:35	108.336856842041	10976666.6666667
500	27	-1	5	01:45:47	01:47:36	108.530740022659	10976666.6666667
450	27	-1	5	01:45:47	01:47:36	109.349276781082	10976666.6666667
300	27	-1	5	01:45:47	01:47:38	111.367117166519	10976666.6666667
300	28	-1	5	01:47:38	01:49:24	105.549458026886	10976666.6666667
250	28	-1	5	01:47:38	01:49:24	105.824294090271	10976666.6666667
150	28	-1	5	01:47:38	01:49:25	106.22407078743	10976666.6666667
100	28	-1	5	01:47:38	01:49:25	106.473926067352	10736666.6666667
200	28	-1	5	01:47:38	01:49:27	108.363840818405	10976666.6666667
750	27	-1	5	01:47:38	01:49:28	109.622115850449	10976666.6666667
800	27	-1	5	01:47:38	01:49:28	109.659095048904	10843333.3333333
700	27	-1	5	01:47:38	01:49:30	111.900811195374	10976666.6666667
650	28	-1	5	01:49:30	01:51:14	103.900399208069	10976666.6666667
450	28	-1	5	01:49:30	01:51:14	104.068300008774	10976666.6666667
700	28	-1	5	01:49:30	01:51:15	104.434096097946	10976666.6666667
350	28	-1	5	01:49:30	01:51:15	104.647975206375	10976666.6666667
400	28	-1	5	01:49:30	01:51:19	108.898534059525	10976666.6666667
600	28	-1	5	01:49:30	01:51:19	109.018465995789	10976666.6666667
550	28	-1	5	01:49:30	01:51:21	110.702502965927	10976666.6666667
500	28	-1	5	01:49:30	01:51:22	111.15123796463	10976666.6666667
300	29	-1	5	01:51:22	01:53:04	102.017477989197	10976666.6666667
800	28	-1	5	01:51:22	01:53:04	102.704089164734	10843333.3333333
150	29	-1	5	01:51:22	01:53:06	104.396118164062	10976666.6666667
100	29	-1	5	01:51:22	01:53:06	104.827867984772	10736666.6666667
350	29	-1	5	01:51:22	01:53:10	108.871549129486	10976666.6666667
750	28	-1	5	01:51:22	01:53:11	109.233342170715	10976666.6666667
200	29	-1	5	01:51:22	01:53:12	109.998903989792	10976666.6666667
250	29	-1	5	01:51:22	01:53:13	111.081279039383	10976666.6666667
550	29	-1	5	01:53:13	01:54:58	104.658967971802	10976666.6666667
700	29	-1	5	01:53:13	01:54:58	105.195656061172	10976666.6666667
600	29	-1	5	01:53:13	01:54:58	105.491489171982	10976666.6666667
450	29	-1	5	01:53:13	01:55:00	106.803735017776	10976666.6666667
750	29	-1	5	01:53:13	01:55:01	108.046021938324	10976666.6666667
500	29	-1	5	01:53:13	01:55:02	108.799591064453	10976666.6666667
400	29	-1	5	01:53:13	01:55:03	109.809006929398	10976666.6666667
650	29	-1	5	01:53:13	01:55:05	111.933799982071	10976666.6666667
150	30	-1	5	01:55:05	01:56:52	106.871701002121	10976666.6666667
200	30	-1	5	01:55:05	01:56:52	107.218501091003	10976666.6666667
400	30	-1	5	01:55:05	01:56:52	107.550306081772	10976666.6666667
100	30	-1	5	01:55:05	01:56:53	107.680234909058	10736666.6666667
800	29	-1	5	01:55:05	01:56:53	108.278891086578	10843333.3333333
300	30	-1	5	01:55:05	01:56:54	109.194365024567	10976666.6666667
250	30	-1	5	01:55:05	01:56:55	110.405664920807	10976666.6666667
350	30	-1	5	01:55:05	01:56:58	113.013173818588	10976666.6666667
500	30	-1	5	01:56:58	01:58:42	103.85343003273	10976666.6666667
700	30	-1	5	01:56:58	01:58:42	104.445089817047	10976666.6666667
550	30	-1	5	01:56:58	01:58:43	104.596003055573	10976666.6666667
800	30	-1	5	01:56:58	01:58:45	107.298453092575	10843333.3333333
750	30	-1	5	01:56:58	01:58:46	108.221923112869	10976666.6666667
600	30	-1	5	01:56:58	01:58:47	109.208357095718	10976666.6666667
450	30	-1	5	01:56:58	01:58:47	109.490195035934	10976666.6666667
650	30	-1	5	01:56:58	01:58:50	111.657958030701	10976666.6666667
100	31	-1	5	01:58:50	02:00:34	104.228215932846	10736666.6666667
450	31	-1	5	01:58:50	02:00:34	104.400112867355	10976666.6666667
150	31	-1	5	01:58:50	02:00:35	105.206655025482	10976666.6666667
250	31	-1	5	01:58:50	02:00:35	105.796314954758	10976666.6666667
400	31	-1	5	01:58:50	02:00:37	107.538316011429	10976666.6666667
200	31	-1	5	01:58:50	02:00:39	109.706068992615	10976666.6666667
300	31	-1	5	01:58:50	02:00:42	111.928795814514	10976666.6666667
350	31	-1	5	01:58:50	02:00:42	112.148666858673	10976666.6666667
100	32	-1	5	02:00:42	02:02:24	102.025476932526	10736666.6666667
500	31	-1	5	02:00:42	02:02:25	103.578587055206	10976666.6666667
650	31	-1	5	02:00:42	02:02:26	104.190233945847	10976666.6666667
800	31	-1	5	02:00:42	02:02:29	107.65825009346	10843333.3333333
750	31	-1	5	02:00:42	02:02:31	109.411241054535	10976666.6666667
600	31	-1	5	02:00:42	02:02:33	111.047299861908	10976666.6666667
700	31	-1	5	02:00:42	02:02:33	111.331140041351	10976666.6666667
550	31	-1	5	02:00:42	02:02:34	112.218631982803	10976666.6666667
300	32	-1	5	02:02:35	02:04:17	102.376272916794	10976666.6666667
450	32	-1	5	02:02:35	02:04:18	103.021900177002	10976666.6666667
500	32	-1	5	02:02:35	02:04:20	105.628410100937	10976666.6666667
150	32	-1	5	02:02:35	02:04:22	107.365411996841	10976666.6666667
250	32	-1	5	02:02:35	02:04:23	108.943508863449	10976666.6666667
400	32	-1	5	02:02:35	02:04:26	111.020317792892	10976666.6666667
200	32	-1	5	02:02:35	02:04:26	111.231195926666	10976666.6666667
350	32	-1	5	02:02:35	02:04:27	112.669376850128	10976666.6666667
150	33	-1	5	02:04:27	02:06:11	103.544580936432	10976666.6666667
750	32	-1	5	02:04:27	02:06:12	104.320137023926	10976666.6666667
700	32	-1	5	02:04:27	02:06:12	104.321135044098	10976666.6666667
550	32	-1	5	02:04:27	02:06:13	105.890238046646	10976666.6666667
600	32	-1	5	02:04:27	02:06:16	108.631662845612	10976666.6666667
100	33	-1	5	02:04:27	02:06:17	109.731029987335	10736666.6666667
650	32	-1	5	02:04:27	02:06:18	110.504586935043	10976666.6666667
800	32	-1	5	02:04:27	02:06:18	110.755441904068	10843333.3333333
500	33	-1	5	02:06:18	02:08:03	105.383552074432	10976666.6666667
450	33	-1	5	02:06:18	02:08:04	105.875268936157	10976666.6666667
300	33	-1	5	02:06:18	02:08:05	106.47092795372	10976666.6666667
250	33	-1	5	02:06:18	02:08:05	106.74276804924	10976666.6666667
200	33	-1	5	02:06:18	02:08:06	107.792171001434	10976666.6666667
350	33	-1	5	02:06:18	02:08:06	108.067013978958	10976666.6666667
550	33	-1	5	02:06:18	02:08:09	111.052299022675	10976666.6666667
400	33	-1	5	02:06:18	02:08:10	111.903810024261	10976666.6666667
150	34	-1	5	02:08:10	02:09:55	104.621985197067	10976666.6666667
100	34	-1	5	02:08:10	02:09:56	105.24662899971	10736666.6666667
600	33	-1	5	02:08:10	02:09:56	105.910252094269	10976666.6666667
200	34	-1	5	02:08:10	02:09:57	106.320013046265	10976666.6666667
800	33	-1	5	02:08:10	02:09:58	107.580285072327	10843333.3333333
700	33	-1	5	02:08:10	02:10:01	110.444652080536	10976666.6666667
750	33	-1	5	02:08:10	02:10:02	111.452069044113	10976666.6666667
650	33	-1	5	02:08:10	02:10:02	111.48804807663	10976666.6666667
400	34	-1	5	02:10:02	02:11:47	105.286607980728	10976666.6666667
250	34	-1	5	02:10:02	02:11:47	105.513476133347	10976666.6666667
350	34	-1	5	02:10:02	02:11:48	106.1121301651	10976666.6666667
450	34	-1	5	02:10:02	02:11:48	106.419955968857	10976666.6666667
600	34	-1	5	02:10:02	02:11:49	107.605276823044	10976666.6666667
300	34	-1	5	02:10:02	02:11:50	108.452790021896	10976666.6666667
550	34	-1	5	02:10:02	02:11:52	110.542593002319	10976666.6666667
500	34	-1	5	02:10:02	02:11:55	113.153091907501	10976666.6666667
200	35	-1	5	02:11:55	02:13:38	102.923961162567	10976666.6666667
700	34	-1	5	02:11:55	02:13:39	103.607572078705	10976666.6666667
150	35	-1	5	02:11:55	02:13:39	104.24320602417	10976666.6666667
100	35	-1	5	02:11:55	02:13:42	106.875694990158	10736666.6666667
750	34	-1	5	02:11:55	02:13:44	108.598704099655	10976666.6666667
250	35	-1	5	02:11:55	02:13:44	108.964495897293	10976666.6666667
800	34	-1	5	02:11:55	02:13:46	110.643532991409	10843333.3333333
650	34	-1	5	02:11:55	02:13:47	111.626969814301	10976666.6666667
650	35	-1	5	02:13:47	02:15:30	102.848004102707	10976666.6666667
350	35	-1	5	02:13:47	02:15:30	103.289752960205	10976666.6666667
600	35	-1	5	02:13:47	02:15:32	105.480493068695	10976666.6666667
300	35	-1	5	02:13:47	02:15:34	107.424381017685	10976666.6666667
450	35	-1	5	02:13:47	02:15:34	107.522321939468	10976666.6666667
400	35	-1	5	02:13:47	02:15:36	108.984488964081	10976666.6666667
500	35	-1	5	02:13:47	02:15:36	109.191367149353	10976666.6666667
550	35	-1	5	02:13:47	02:15:38	111.457065105438	10976666.6666667
150	36	-1	5	02:15:38	02:17:21	102.908972024918	10806666.6666667
250	36	-1	5	02:15:38	02:17:21	102.966939926147	10806666.6666667
300	36	-1	5	02:15:38	02:17:23	104.376131057739	10806666.6666667
200	36	-1	5	02:15:38	02:17:24	105.620417118073	10806666.6666667
800	35	-1	5	02:15:38	02:17:27	108.190938949585	10843333.3333333
100	36	-1	5	02:15:38	02:17:28	109.38525891304	10430000
750	35	-1	5	02:15:38	02:17:28	109.661103010178	10976666.6666667
700	35	-1	5	02:15:38	02:17:31	112.218634843826	10976666.6666667
350	36	-1	5	02:17:31	02:19:14	103.759485006332	10806666.6666667
500	36	-1	5	02:17:31	02:19:15	104.357142210007	10806666.6666667
700	36	-1	5	02:17:31	02:19:16	105.486488103867	10906666.6666667
450	36	-1	5	02:17:31	02:19:17	106.377983093262	10806666.6666667
400	36	-1	5	02:17:31	02:19:19	108.420811891556	10806666.6666667
650	36	-1	5	02:17:31	02:19:19	108.697652101517	10806666.6666667
550	36	-1	5	02:17:31	02:19:21	110.769455909729	10806666.6666667
600	36	-1	5	02:17:31	02:19:22	111.064287900925	10806666.6666667
250	37	-1	5	02:19:22	02:21:07	105.615416049957	10806666.6666667
200	37	-1	5	02:19:22	02:21:07	105.677383184433	10806666.6666667
350	37	-1	5	02:19:22	02:21:08	106.478918790817	10806666.6666667
300	37	-1	5	02:19:22	02:21:08	106.714783906937	10806666.6666667
100	37	-1	5	02:19:22	02:21:09	107.142538070679	10430000
150	37	-1	5	02:19:22	02:21:10	108.195939064026	10806666.6666667
750	36	-1	5	02:19:22	02:21:12	109.960922956467	10906666.6666667
800	36	-1	5	02:19:22	02:21:13	111.193244934082	10843333.3333333
700	37	-1	5	02:21:13	02:22:56	103.145828962326	10906666.6666667
450	37	-1	5	02:21:13	02:22:56	103.382699966431	10806666.6666667
400	37	-1	5	02:21:13	02:22:59	105.67737698555	10806666.6666667
750	37	-1	5	02:21:13	02:22:59	106.433948993683	10906666.6666667
500	37	-1	5	02:21:13	02:23:01	107.868124961853	10806666.6666667
650	37	-1	5	02:21:13	02:23:04	110.642529010773	10806666.6666667
600	37	-1	5	02:21:13	02:23:04	111.443071842194	10806666.6666667
550	37	-1	5	02:21:13	02:23:06	112.822281837463	10806666.6666667
100	38	-1	5	02:23:06	02:24:50	103.809457063675	10430000
200	38	-1	5	02:23:06	02:24:50	104.684951066971	10806666.6666667
300	38	-1	5	02:23:06	02:24:51	105.708364009857	10806666.6666667
400	38	-1	5	02:23:06	02:24:53	107.689227819443	10806666.6666667
800	37	-1	5	02:23:06	02:24:55	109.15438914299	10843333.3333333
150	38	-1	5	02:23:06	02:24:56	110.023890018463	10806666.6666667
350	38	-1	5	02:23:06	02:24:56	110.442648172379	10806666.6666667
250	38	-1	5	02:23:06	02:24:58	112.503463983536	10806666.6666667
450	38	-1	5	02:24:58	02:26:41	102.90697312355	10806666.6666667
750	38	-1	5	02:24:58	02:26:42	103.471647024155	10906666.6666667
650	38	-1	5	02:24:58	02:26:43	104.263190984726	10806666.6666667
550	38	-1	5	02:24:58	02:26:45	107.005620956421	10806666.6666667
600	38	-1	5	02:24:58	02:26:46	107.673238039017	10806666.6666667
800	38	-1	5	02:24:58	02:26:48	110.183795213699	10843333.3333333
500	38	-1	5	02:24:58	02:26:49	110.540588855743	10806666.6666667
700	38	-1	5	02:24:58	02:26:49	110.922369003296	10906666.6666667
200	39	-1	5	02:26:50	02:28:34	104.187235116959	10806666.6666667
300	39	-1	5	02:26:50	02:28:35	104.946800947189	10806666.6666667
100	39	-1	5	02:26:50	02:28:37	106.473927021027	10430000
400	39	-1	5	02:26:50	02:28:37	106.753763914108	10806666.6666667
450	39	-1	5	02:26:50	02:28:38	107.263470172882	10806666.6666667
250	39	-1	5	02:26:50	02:28:38	107.495340824127	10806666.6666667
150	39	-1	5	02:26:50	02:28:39	109.092423915863	10806666.6666667
350	39	-1	5	02:26:50	02:28:42	111.522032022476	10806666.6666667
500	39	-1	5	02:28:42	02:30:28	106.151108026505	10806666.6666667
800	39	-1	5	02:28:42	02:30:28	106.627838134766	10843333.3333333
700	39	-1	5	02:28:42	02:30:29	106.919669151306	10906666.6666667
750	39	-1	5	02:28:42	02:30:29	107.245484828949	10906666.6666667
550	39	-1	5	02:28:42	02:30:29	107.313445091248	10806666.6666667
650	39	-1	5	02:28:42	02:30:30	107.936084032059	10806666.6666667
600	39	-1	5	02:28:42	02:30:32	110.339708089828	10806666.6666667
100	40	-1	5	02:28:42	02:30:34	112.184667110443	10430000
400	40	-1	5	02:30:34	02:32:18	103.433668851852	10806666.6666667
150	40	-1	5	02:30:34	02:32:18	104.144258975983	10806666.6666667
200	40	-1	5	02:30:34	02:32:19	104.970788002014	10806666.6666667
350	40	-1	5	02:30:34	02:32:21	107.170523166656	10806666.6666667
500	40	-1	5	02:30:34	02:32:22	108.056016921997	10806666.6666667
250	40	-1	5	02:30:34	02:32:23	108.529748916626	10806666.6666667
450	40	-1	5	02:30:34	02:32:24	109.628117084503	10806666.6666667
300	40	-1	5	02:30:34	02:32:26	111.502039909363	10806666.6666667
600	40	-1	5	02:32:26	02:34:08	102.609140872955	10806666.6666667
550	40	-1	5	02:32:26	02:34:09	103.577587127686	10806666.6666667
700	40	-1	5	02:32:26	02:34:10	104.542032003403	10906666.6666667
800	40	-1	5	02:32:26	02:34:13	107.228491783142	10843333.3333333
650	40	-1	5	02:32:26	02:34:16	110.800445079803	10806666.6666667
750	40	-1	5	02:32:26	02:34:18	112.848268985748	10906666.6666667
150	20	-1	6	02:32:26	02:34:21	115.659664154053	9850000
100	20	-1	6	02:32:26	02:34:23	117.787432909012	9610000
250	20	-1	6	02:34:23	02:36:25	122.034000873566	9850000
200	20	-1	6	02:34:23	02:36:26	122.49973487854	9850000
400	20	-1	6	02:34:23	02:36:27	123.654066801071	9850000
450	20	-1	6	02:34:23	02:36:29	126.023713827133	9850000
500	20	-1	6	02:34:23	02:36:30	126.845241069794	9850000
550	20	-1	6	02:34:23	02:36:33	129.854513883591	10046666.6666667
300	20	-1	6	02:34:23	02:36:34	130.548116922379	9850000
350	20	-1	6	02:34:23	02:36:35	131.45959186554	9850000
800	20	-1	6	02:36:35	02:38:38	123.301275014877	10013333.3333333
700	20	-1	6	02:36:35	02:38:40	125.35009598732	10146666.6666667
600	20	-1	6	02:36:35	02:38:42	127.360947847366	10046666.6666667
150	21	-1	6	02:36:35	02:38:43	127.66476893425	9850000
200	21	-1	6	02:36:35	02:38:44	129.45974111557	9850000
650	20	-1	6	02:36:35	02:38:45	129.515710115433	10146666.6666667
100	21	-1	6	02:36:35	02:38:45	130.319249868393	9610000
750	20	-1	6	02:36:35	02:38:47	132.484002113342	10146666.6666667
350	21	-1	6	02:38:48	02:40:50	122.249880075455	9850000
300	21	-1	6	02:38:48	02:40:52	124.465608119965	9850000
400	21	-1	6	02:38:48	02:40:53	125.434046030045	9850000
250	21	-1	6	02:38:48	02:40:55	127.959606170654	9850000
600	21	-1	6	02:38:48	02:40:56	128.029561042786	10046666.6666667
550	21	-1	6	02:38:48	02:40:58	130.129358053207	10046666.6666667
450	21	-1	6	02:38:48	02:40:58	130.807970046997	9850000
500	21	-1	6	02:38:48	02:41:00	132.84081196785	9850000
800	21	-1	6	02:41:00	02:43:01	121.031575202942	10013333.3333333
700	21	-1	6	02:41:00	02:43:02	121.534288883209	10146666.6666667
200	22	-1	6	02:41:00	02:43:06	126.013718128204	9836666.66666667
150	22	-1	6	02:41:00	02:43:10	129.648635864258	9836666.66666667
100	22	-1	6	02:41:00	02:43:10	129.753573894501	9596666.66666667
650	21	-1	6	02:41:00	02:43:11	130.372215032578	10146666.6666667
750	21	-1	6	02:41:00	02:43:12	132.020270109177	10146666.6666667
250	22	-1	6	02:41:00	02:43:13	132.889771938324	9836666.66666667
300	22	-1	6	02:43:13	02:45:16	123.028430938721	9836666.66666667
400	22	-1	6	02:43:13	02:45:18	124.422631978989	9836666.66666667
650	22	-1	6	02:43:13	02:45:18	125.074256896973	10133333.3333333
350	22	-1	6	02:43:13	02:45:19	126.125655174255	9836666.66666667
500	22	-1	6	02:43:13	02:45:22	128.234446048737	9836666.66666667
600	22	-1	6	02:43:13	02:45:24	131.043828964233	10033333.3333333
550	22	-1	6	02:43:13	02:45:25	131.25870680809	10033333.3333333
450	22	-1	6	02:43:13	02:45:25	131.666492938995	9836666.66666667
150	23	-1	6	02:45:25	02:47:26	120.874675035477	9506666.66666667
700	22	-1	6	02:45:25	02:47:29	123.620094060898	10133333.3333333
800	22	-1	6	02:45:25	02:47:31	125.916770935059	1e+07
300	23	-1	6	02:45:25	02:47:33	127.984588861465	9506666.66666667
200	23	-1	6	02:45:25	02:47:34	128.164483070374	9506666.66666667
100	23	-1	6	02:45:25	02:47:35	130.00043296814	9266666.66666667
250	23	-1	6	02:45:25	02:47:36	130.283262014389	9506666.66666667
750	22	-1	6	02:45:25	02:47:38	132.29111289978	10133333.3333333
400	23	-1	6	02:47:38	02:49:39	120.99159693718	9506666.66666667
450	23	-1	6	02:47:38	02:49:41	123.677060127258	9506666.66666667
500	23	-1	6	02:47:38	02:49:42	124.331683158875	9506666.66666667
600	23	-1	6	02:47:38	02:49:45	127.192045211792	9703333.33333333
350	23	-1	6	02:47:38	02:49:46	128.014569997787	9506666.66666667
700	23	-1	6	02:47:38	02:49:46	128.576250076294	9803333.33333333
550	23	-1	6	02:47:38	02:49:49	130.897917032242	9703333.33333333
650	23	-1	6	02:47:38	02:49:51	132.735860824585	9803333.33333333
150	24	-1	6	02:49:51	02:51:52	121.434346914291	9626666.66666667
800	23	-1	6	02:49:51	02:51:53	121.983031988144	9670000
750	23	-1	6	02:49:51	02:51:56	125.273148059845	9803333.33333333
200	24	-1	6	02:49:51	02:51:56	125.620944023132	9626666.66666667
300	24	-1	6	02:49:51	02:51:59	128.317396879196	9626666.66666667
100	24	-1	6	02:49:51	02:52:00	128.95702791214	9386666.66666667
250	24	-1	6	02:49:51	02:52:00	129.674614906311	9626666.66666667
350	24	-1	6	02:49:51	02:52:02	131.177752971649	9626666.66666667
500	24	-1	6	02:52:02	02:54:05	123.31826710701	9626666.66666667
550	24	-1	6	02:52:02	02:54:07	124.861377954483	9823333.33333333
600	24	-1	6	02:52:02	02:54:08	126.167626857758	9823333.33333333
750	24	-1	6	02:52:02	02:54:10	127.798692941666	9840000
450	24	-1	6	02:52:02	02:54:10	128.684186935425	9626666.66666667
650	24	-1	6	02:52:02	02:54:12	130.578095912933	9840000
400	24	-1	6	02:52:02	02:54:13	131.193748950958	9626666.66666667
700	24	-1	6	02:52:02	02:54:14	131.823384046555	9840000
150	25	-1	6	02:54:14	02:56:15	120.823697090149	9586666.66666667
250	25	-1	6	02:54:14	02:56:16	121.68720293045	9586666.66666667
400	25	-1	6	02:54:14	02:56:20	125.522000074387	9586666.66666667
200	25	-1	6	02:54:14	02:56:22	127.891641139984	9586666.66666667
350	25	-1	6	02:54:14	02:56:23	129.055970191956	9586666.66666667
300	25	-1	6	02:54:14	02:56:24	129.557682991028	9586666.66666667
100	25	-1	6	02:54:14	02:56:24	130.003427028656	9346666.66666667
800	24	-1	6	02:54:14	02:56:25	131.32666683197	9706666.66666667
750	25	-1	6	02:56:26	02:58:30	124.034853935242	9800000
650	25	-1	6	02:56:26	02:58:30	124.66149187088	9800000
700	25	-1	6	02:56:26	02:58:32	126.19761300087	9800000
550	25	-1	6	02:56:26	02:58:32	126.240586042404	9783333.33333333
500	25	-1	6	02:56:26	02:58:33	127.183048963547	9586666.66666667
800	25	-1	6	02:56:26	02:58:36	130.781984090805	9666666.66666667
600	25	-1	6	02:56:26	02:58:38	132.059248924255	9783333.33333333
450	25	-1	6	02:56:26	02:58:39	133.095653057098	9586666.66666667
150	26	-1	6	02:58:39	03:00:43	124.137794017792	9610000
100	26	-1	6	02:58:39	03:00:44	125.268142938614	9370000
300	26	-1	6	02:58:39	03:00:44	125.476026058197	9610000
400	26	-1	6	02:58:39	03:00:47	127.84167098999	9610000
450	26	-1	6	02:58:39	03:00:47	127.953603982925	9610000
200	26	-1	6	02:58:39	03:00:48	129.661625146866	9610000
350	26	-1	6	02:58:39	03:00:50	130.883924007416	9610000
250	26	-1	6	02:58:39	03:00:52	133.531403064728	9610000
750	26	-1	6	03:00:52	03:02:56	123.402216911316	9823333.33333333
550	26	-1	6	03:00:52	03:02:56	123.85395693779	9806666.66666667
700	26	-1	6	03:00:52	03:02:58	125.789843082428	9823333.33333333
650	26	-1	6	03:00:52	03:02:58	126.052690982819	9823333.33333333
500	26	-1	6	03:00:52	03:03:00	127.473881006241	9610000
100	27	-1	6	03:00:52	03:03:02	129.357797145844	9343333.33333333
600	26	-1	6	03:00:52	03:03:03	130.970874071121	9806666.66666667
800	26	-1	6	03:00:52	03:03:04	131.661478042603	9690000
400	27	-1	6	03:03:04	03:05:06	121.592252016067	9583333.33333333
450	27	-1	6	03:03:04	03:05:09	125.281137943268	9583333.33333333
250	27	-1	6	03:03:04	03:05:10	125.49601316452	9583333.33333333
200	27	-1	6	03:03:04	03:05:11	126.78927397728	9583333.33333333
150	27	-1	6	03:03:04	03:05:12	127.262000083923	9583333.33333333
350	27	-1	6	03:03:04	03:05:12	128.116515874863	9583333.33333333
500	27	-1	6	03:03:04	03:05:13	128.87007689476	9583333.33333333
300	27	-1	6	03:03:04	03:05:16	131.295687913895	9583333.33333333
650	27	-1	6	03:05:16	03:07:17	121.871096134186	9796666.66666667
800	27	-1	6	03:05:16	03:07:18	122.422780036926	9663333.33333333
150	28	-1	6	03:05:16	03:07:20	124.769430160522	9626666.66666667
700	27	-1	6	03:05:16	03:07:20	124.915343999863	9796666.66666667
600	27	-1	6	03:05:16	03:07:24	128.146494865417	9780000
750	27	-1	6	03:05:16	03:07:24	128.786133050919	9796666.66666667
100	28	-1	6	03:05:16	03:07:26	130.538116931915	9386666.66666667
550	27	-1	6	03:05:16	03:07:28	132.294143199921	9780000
500	28	-1	6	03:07:28	03:09:30	121.896076917648	9626666.66666667
200	28	-1	6	03:07:28	03:09:30	122.215897083282	9626666.66666667
300	28	-1	6	03:07:28	03:09:34	126.04470205307	9626666.66666667
250	28	-1	6	03:07:28	03:09:34	126.274559020996	9626666.66666667
350	28	-1	6	03:07:28	03:09:36	128.099520921707	9626666.66666667
450	28	-1	6	03:07:28	03:09:37	129.194895029068	9626666.66666667
550	28	-1	6	03:07:28	03:09:38	129.664615869522	9823333.33333333
400	28	-1	6	03:07:28	03:09:39	131.614496946335	9626666.66666667
750	28	-1	6	03:09:40	03:11:42	122.333830118179	9840000
800	28	-1	6	03:09:40	03:11:43	123.028429985046	9706666.66666667
150	29	-1	6	03:09:40	03:11:44	124.375654935837	9626666.66666667
650	28	-1	6	03:09:40	03:11:45	125.562975883484	9840000
200	29	-1	6	03:09:40	03:11:45	125.876795053482	9626666.66666667
600	28	-1	6	03:09:40	03:11:47	127.928620100021	9823333.33333333
100	29	-1	6	03:09:40	03:11:50	130.077383041382	9386666.66666667
700	28	-1	6	03:09:40	03:11:51	131.656491041183	9840000
500	29	-1	6	03:11:51	03:13:56	124.400643110275	9626666.66666667
450	29	-1	6	03:11:51	03:13:56	125.105235815048	9626666.66666667
250	29	-1	6	03:11:51	03:13:58	126.338529109955	9626666.66666667
