min_split	min_bucket	cp	max_depth	t0	t1	t_seg	ganancia_promedio
25	15	0	4	00:45:31	00:46:56	84.7104041576385	0
100	15	0	4	00:45:31	00:46:56	85.0262289047241	0
300	15	0	4	00:45:31	00:46:57	85.3190579414368	0
250	15	0	4	00:45:31	00:46:57	85.3460359573364	0
150	15	0	4	00:45:31	00:46:57	85.5249378681183	0
700	15	0	4	00:46:59	00:48:23	84.261668920517	0
350	15	0	4	00:46:59	00:48:24	84.7963690757751	0
650	15	0	4	00:46:59	00:48:24	85.241103887558	0
500	15	0	4	00:46:59	00:48:25	85.600907087326	0
400	15	0	4	00:46:59	00:48:25	85.6878490447998	0
600	15	0	4	00:46:59	00:48:25	85.8437530994415	0
550	15	0	4	00:46:59	00:48:25	85.8657460212708	0
450	15	0	4	00:46:59	00:48:25	86.102607011795	0
900	15	0	4	00:48:27	00:49:50	83.0643570423126	0
50	20	0	4	00:48:27	00:49:51	83.6170370578766	0
1000	15	0	4	00:48:27	00:49:51	83.9168601036072	0
950	15	0	4	00:48:27	00:49:52	84.9892468452454	0
25	20	0	4	00:48:27	00:49:52	85.1011838912964	0
850	15	0	4	00:48:27	00:49:52	85.425999879837	0
800	15	0	4	00:48:27	00:49:52	85.4879620075226	0
750	15	0	4	00:48:27	00:49:52	85.583918094635	0
400	20	0	4	00:49:54	00:51:18	83.7729451656342	0
250	20	0	4	00:49:54	00:51:18	84.3586189746857	0
450	20	0	4	00:49:54	00:51:19	84.4245707988739	0
300	20	0	4	00:49:54	00:51:19	84.7174069881439	0
200	20	0	4	00:49:54	00:51:20	85.5329310894012	0
100	20	0	4	00:49:54	00:51:20	85.6238820552826	0
350	20	0	4	00:49:54	00:51:20	85.649866104126	0
150	20	0	4	00:49:54	00:51:20	85.8847289085388	0
500	20	0	4	00:51:22	00:52:47	84.9212889671326	0
750	20	0	4	00:51:22	00:52:47	85.3630380630493	0
600	20	0	4	00:51:22	00:52:47	85.3660349845886	0
650	20	0	4	00:51:22	00:52:47	85.6668610572815	0
800	20	0	4	00:51:22	00:52:48	85.8577551841736	0
850	20	0	4	00:51:22	00:52:48	86.2245359420776	0
550	20	0	4	00:51:22	00:52:48	86.6313078403473	0
700	20	0	4	00:51:22	00:52:49	86.9561240673065	0
50	30	0	4	00:52:51	00:54:14	83.3651819229126	0
25	30	0	4	00:52:51	00:54:14	83.6060409545898	0
900	20	0	4	00:52:51	00:54:15	83.7579579353333	0
150	30	0	4	00:52:51	00:54:16	84.9382829666138	0
100	30	0	4	00:52:51	00:54:16	85.1041820049286	0
950	20	0	4	00:52:51	00:54:16	85.3200590610504	0
1000	20	0	4	00:52:51	00:54:16	85.49795794487	0
200	30	0	4	00:52:51	00:54:16	85.6658589839935	0
250	30	0	4	00:54:18	00:55:42	84.4335670471191	0
400	30	0	4	00:54:18	00:55:42	84.774374961853	0
350	30	0	4	00:54:18	00:55:43	85.3120639324188	0
300	30	0	4	00:54:18	00:55:44	85.9536979198456	0
450	30	0	4	00:54:18	00:55:44	86.1695668697357	0
550	30	0	4	00:54:18	00:55:44	86.166571855545	0
600	30	0	4	00:54:18	00:55:44	86.2885007858276	0
500	30	0	4	00:54:18	00:55:44	86.3734509944916	0
750	30	0	4	00:55:46	00:57:10	83.61203789711	0
800	30	0	4	00:55:46	00:57:11	84.6314527988434	0
650	30	0	4	00:55:46	00:57:11	85.0851981639862	0
850	30	0	4	00:55:46	00:57:11	85.1991240978241	0
950	30	0	4	00:55:46	00:57:12	85.6438691616058	0
900	30	0	4	00:55:46	00:57:12	85.9187150001526	0
700	30	0	4	00:55:46	00:57:12	86.0046660900116	0
1000	30	0	4	00:55:46	00:57:12	86.0156540870667	0
25	50	0	4	00:57:14	00:58:38	84.0727791786194	0
300	50	0	4	00:57:14	00:58:38	84.3726050853729	0
350	50	0	4	00:57:14	00:58:38	84.4985289573669	0
50	50	0	4	00:57:14	00:58:39	85.4050178527832	0
150	50	0	4	00:57:14	00:58:40	85.5199439525604	0
100	50	0	4	00:57:14	00:58:40	85.7917890548706	0
250	50	0	4	00:57:14	00:58:40	85.8277659416199	0
200	50	0	4	00:57:14	00:58:40	85.9646871089935	0
500	50	0	4	00:58:42	01:00:05	83.3002231121063	0
600	50	0	4	00:58:42	01:00:06	84.7264020442963	0
550	50	0	4	00:58:42	01:00:07	84.9732568264008	0
750	50	0	4	00:58:42	01:00:07	85.3910160064697	0
450	50	0	4	00:58:42	01:00:07	85.5249419212341	0
400	50	0	4	00:58:42	01:00:07	85.6958448886871	0
650	50	0	4	00:58:42	01:00:07	85.7398180961609	0
700	50	0	4	00:58:42	01:00:08	86.0296490192413	0
1000	50	0	4	01:00:09	01:01:33	83.7919359207153	0
800	50	0	4	01:00:09	01:01:33	84.0867729187012	0
25	75	0	4	01:00:09	01:01:34	85.1591508388519	0
100	75	0	4	01:00:09	01:01:35	85.5789129734039	0
900	50	0	4	01:00:09	01:01:35	85.6918470859528	0
50	75	0	4	01:00:09	01:01:35	85.9626941680908	0
950	50	0	4	01:00:09	01:01:35	86.112606048584	0
850	50	0	4	01:00:09	01:01:36	86.2025709152222	0
300	75	0	4	01:01:38	01:03:02	84.5325171947479	0
500	75	0	4	01:01:38	01:03:02	84.7044088840485	0
250	75	0	4	01:01:38	01:03:03	85.291072845459	0
450	75	0	4	01:01:38	01:03:03	85.6668558120728	0
400	75	0	4	01:01:38	01:03:04	85.8867330551147	0
350	75	0	4	01:01:38	01:03:04	85.9566979408264	0
200	75	0	4	01:01:38	01:03:04	86.2725119590759	0
150	75	0	4	01:01:38	01:03:04	86.2745089530945	0
800	75	0	4	01:03:06	01:04:31	84.7244009971619	0
650	75	0	4	01:03:06	01:04:31	84.8753130435944	0
600	75	0	4	01:03:06	01:04:31	85.1841380596161	0
550	75	0	4	01:03:06	01:04:31	85.2850739955902	0
900	75	0	4	01:03:06	01:04:32	86.0276517868042	0
850	75	0	4	01:03:06	01:04:32	86.0776228904724	0
700	75	0	4	01:03:06	01:04:32	86.1395859718323	0
750	75	0	4	01:03:06	01:04:32	86.1685709953308	0
200	100	0	4	01:04:34	01:05:57	83.6130459308624	0
50	100	0	4	01:04:34	01:05:57	83.889876127243	0
25	100	0	4	01:04:34	01:05:58	84.7723701000214	0
1000	75	0	4	01:04:34	01:05:59	85.0302290916443	0
250	100	0	4	01:04:34	01:05:59	85.3970139026642	0
150	100	0	4	01:04:34	01:05:59	85.418998003006	0
950	75	0	4	01:04:34	01:05:59	85.4349889755249	0
100	100	0	4	01:04:34	01:05:59	85.6028950214386	0
350	100	0	4	01:06:02	01:07:26	84.1497330665588	0
550	100	0	4	01:06:02	01:07:26	84.3066411018372	0
400	100	0	4	01:06:02	01:07:26	84.9002990722656	0
500	100	0	4	01:06:02	01:07:27	85.0082371234894	0
450	100	0	4	01:06:02	01:07:27	85.6448810100555	0
600	100	0	4	01:06:02	01:07:27	85.776801109314	0
650	100	0	4	01:06:02	01:07:27	85.7847909927368	0
300	100	0	4	01:06:02	01:07:27	85.8027799129486	0
900	100	0	4	01:07:29	01:08:53	84.0317990779877	0
800	100	0	4	01:07:29	01:08:53	84.1707191467285	0
750	100	0	4	01:07:29	01:08:53	84.4785408973694	0
700	100	0	4	01:07:29	01:08:54	85.1771430969238	0
1000	100	0	4	01:07:29	01:08:55	85.8287689685822	0
950	100	0	4	01:07:29	01:08:55	86.0346488952637	0
25	10	1e-04	4	01:07:29	01:08:55	86.2285349369049	0
850	100	0	4	01:07:29	01:08:56	87.035092830658	0
350	10	1e-04	4	01:08:58	01:10:22	83.8159210681915	0
400	10	1e-04	4	01:08:58	01:10:22	84.4925348758698	0
50	10	1e-04	4	01:08:58	01:10:23	85.2071218490601	0
250	10	1e-04	4	01:08:58	01:10:23	85.413006067276	0
200	10	1e-04	4	01:08:58	01:10:24	85.926707983017	0
300	10	1e-04	4	01:08:58	01:10:24	85.9716839790344	0
150	10	1e-04	4	01:08:58	01:10:24	86.1825590133667	0
100	10	1e-04	4	01:08:58	01:10:24	86.2365341186523	0
650	10	1e-04	4	01:10:26	01:11:50	84.2816581726074	0
700	10	1e-04	4	01:10:26	01:11:50	84.5095241069794	0
800	10	1e-04	4	01:10:26	01:11:51	85.2161180973053	0
500	10	1e-04	4	01:10:26	01:11:51	85.8267800807953	0
550	10	1e-04	4	01:10:26	01:11:52	86.2385361194611	0
450	10	1e-04	4	01:10:26	01:11:52	86.2395360469818	0
750	10	1e-04	4	01:10:26	01:11:52	86.4284179210663	0
600	10	1e-04	4	01:10:26	01:11:52	86.4544072151184	0
950	10	1e-04	4	01:11:53	01:13:17	83.2762320041656	0
850	10	1e-04	4	01:11:53	01:13:17	83.4751210212708	0
50	15	1e-04	4	01:11:53	01:13:18	84.4565570354462	0
100	15	1e-04	4	01:11:53	01:13:19	85.4210019111633	0
25	15	1e-04	4	01:11:53	01:13:19	85.6108930110931	0
1000	10	1e-04	4	01:11:53	01:13:19	85.8577480316162	0
900	10	1e-04	4	01:11:53	01:13:19	85.8637499809265	0
150	15	1e-04	4	01:11:53	01:13:19	85.9057250022888	0
200	15	1e-04	4	01:13:21	01:14:44	83.0293757915497	0
550	15	1e-04	4	01:13:21	01:14:46	84.6824259757996	0
250	15	1e-04	4	01:13:21	01:14:46	84.7194058895111	0
350	15	1e-04	4	01:13:21	01:14:46	84.8783187866211	0
500	15	1e-04	4	01:13:21	01:14:46	85.1831369400024	0
450	15	1e-04	4	01:13:21	01:14:46	85.429995059967	0
400	15	1e-04	4	01:13:21	01:14:46	85.4469888210297	0
300	15	1e-04	4	01:13:21	01:14:47	85.6088922023773	0
750	15	1e-04	4	01:14:48	01:16:12	83.9318540096283	0
600	15	1e-04	4	01:14:48	01:16:14	85.3990211486816	0
950	15	1e-04	4	01:14:48	01:16:14	85.3920159339905	0
850	15	1e-04	4	01:14:48	01:16:14	85.8547489643097	0
700	15	1e-04	4	01:14:48	01:16:14	86.1515839099884	0
900	15	1e-04	4	01:14:48	01:16:14	86.1495790481567	0
650	15	1e-04	4	01:14:48	01:16:14	86.2155449390411	0
800	15	1e-04	4	01:14:48	01:16:15	86.3844468593597	0
25	20	1e-04	4	01:16:16	01:17:41	84.5075268745422	0
50	20	1e-04	4	01:16:16	01:17:41	84.5764877796173	0
150	20	1e-04	4	01:16:16	01:17:41	84.8363449573517	0
300	20	1e-04	4	01:16:16	01:17:42	85.6828520298004	0
200	20	1e-04	4	01:16:16	01:17:42	85.7937908172607	0
1000	15	1e-04	4	01:16:16	01:17:42	86.1046109199524	0
100	20	1e-04	4	01:16:16	01:17:42	86.1855590343475	0
250	20	1e-04	4	01:16:16	01:17:42	86.2405281066895	0
450	20	1e-04	4	01:17:44	01:19:08	84.54150390625	0
500	20	1e-04	4	01:17:44	01:19:08	84.6044721603394	0
700	20	1e-04	4	01:17:44	01:19:09	85.0332210063934	0
550	20	1e-04	4	01:17:44	01:19:09	85.5609230995178	0
350	20	1e-04	4	01:17:44	01:19:10	85.8937320709229	0
400	20	1e-04	4	01:17:44	01:19:10	86.0416460037231	0
650	20	1e-04	4	01:17:44	01:19:10	86.0766248703003	0
600	20	1e-04	4	01:17:44	01:19:10	86.363480091095	0
25	30	1e-04	4	01:19:12	01:20:36	83.7949368953705	0
50	30	1e-04	4	01:19:12	01:20:37	85.6088960170746	0
900	20	1e-04	4	01:19:12	01:20:38	86.3624639511108	0
800	20	1e-04	4	01:19:12	01:20:38	86.5803368091583	0
850	20	1e-04	4	01:19:12	01:20:38	86.6552917957306	0
950	20	1e-04	4	01:19:12	01:20:38	86.6692860126495	0
750	20	1e-04	4	01:19:12	01:20:38	86.670282125473	0
1000	20	1e-04	4	01:19:12	01:20:39	86.8161971569061	0
100	30	1e-04	4	01:20:40	01:22:05	84.73539686203	0
250	30	1e-04	4	01:20:40	01:22:05	84.9422769546509	0
300	30	1e-04	4	01:20:40	01:22:06	86.1995539665222	0
150	30	1e-04	4	01:20:40	01:22:06	86.4853909015656	0
200	30	1e-04	4	01:20:40	01:22:07	86.6442949771881	0
350	30	1e-04	4	01:20:40	01:22:07	86.8341910839081	0
400	30	1e-04	4	01:20:40	01:22:07	86.8661699295044	0
450	30	1e-04	4	01:20:40	01:22:07	87.066055059433	0
650	30	1e-04	4	01:22:09	01:23:34	84.6874248981476	0
600	30	1e-04	4	01:22:09	01:23:34	84.753387928009	0
500	30	1e-04	4	01:22:09	01:23:34	85.0482180118561	0
850	30	1e-04	4	01:22:09	01:23:34	85.2291131019592	0
800	30	1e-04	4	01:22:09	01:23:35	85.8367660045624	0
700	30	1e-04	4	01:22:09	01:23:36	86.5643448829651	0
550	30	1e-04	4	01:22:09	01:23:36	86.7342441082001	0
750	30	1e-04	4	01:22:09	01:23:37	87.9635419845581	0
1000	30	1e-04	4	01:23:38	01:25:02	83.799929857254	0
100	50	1e-04	4	01:23:38	01:25:02	83.8668930530548	0
200	50	1e-04	4	01:23:38	01:25:04	85.3890221118927	0
50	50	1e-04	4	01:23:38	01:25:04	85.8467578887939	0
900	30	1e-04	4	01:23:38	01:25:04	85.919713973999	0
150	50	1e-04	4	01:23:38	01:25:04	85.9836790561676	0
25	50	1e-04	4	01:23:38	01:25:04	86.0886180400848	0
950	30	1e-04	4	01:23:38	01:25:04	86.1485879421234	0
350	50	1e-04	4	01:25:06	01:26:28	82.5946280956268	0
250	50	1e-04	4	01:25:06	01:26:30	84.2156941890717	0
400	50	1e-04	4	01:25:06	01:26:30	84.651444196701	0
550	50	1e-04	4	01:25:06	01:26:31	85.5909059047699	0
450	50	1e-04	4	01:25:06	01:26:31	85.6178839206696	0
500	50	1e-04	4	01:25:06	01:26:31	85.7178249359131	0
600	50	1e-04	4	01:25:06	01:26:31	85.892725944519	0
300	50	1e-04	4	01:25:06	01:26:32	85.9377040863037	0
1000	50	1e-04	4	01:26:33	01:27:56	83.3531901836395	0
750	50	1e-04	4	01:26:33	01:27:57	83.8409080505371	0
700	50	1e-04	4	01:26:33	01:27:57	84.176717042923	0
850	50	1e-04	4	01:26:33	01:27:57	84.7423951625824	0
900	50	1e-04	4	01:26:33	01:27:58	85.0372178554535	0
650	50	1e-04	4	01:26:33	01:27:58	85.1671469211578	0
950	50	1e-04	4	01:26:33	01:27:58	85.3330478668213	0
800	50	1e-04	4	01:26:33	01:27:58	85.5559229850769	0
350	75	1e-04	4	01:28:00	01:29:24	83.6330261230469	0
300	75	1e-04	4	01:28:00	01:29:24	83.7049870491028	0
250	75	1e-04	4	01:28:00	01:29:25	84.789361000061	0
100	75	1e-04	4	01:28:00	01:29:26	85.1781420707703	0
50	75	1e-04	4	01:28:00	01:29:26	85.4649751186371	0
200	75	1e-04	4	01:28:00	01:29:26	85.5159509181976	0
150	75	1e-04	4	01:28:00	01:29:26	85.7827920913696	0
25	75	1e-04	4	01:28:00	01:29:26	85.8477530479431	0
450	75	1e-04	4	01:29:28	01:30:53	84.6834299564362	0
400	75	1e-04	4	01:29:28	01:30:54	85.2800869941711	0
500	75	1e-04	4	01:29:28	01:30:54	85.339054107666	0
700	75	1e-04	4	01:29:28	01:30:54	85.3900220394135	0
550	75	1e-04	4	01:29:28	01:30:54	85.9566900730133	0
750	75	1e-04	4	01:29:28	01:30:54	86.1775619983673	0
600	75	1e-04	4	01:29:28	01:30:55	86.2805080413818	0
650	75	1e-04	4	01:29:28	01:30:55	86.3294780254364	0
850	75	1e-04	4	01:30:56	01:32:20	84.3126430511475	0
50	100	1e-04	4	01:30:56	01:32:21	85.091197013855	0
100	100	1e-04	4	01:30:56	01:32:22	85.4060080051422	0
25	100	1e-04	4	01:30:56	01:32:22	85.7548091411591	0
800	75	1e-04	4	01:30:56	01:32:22	85.913722038269	0
950	75	1e-04	4	01:30:56	01:32:22	86.0406439304352	0
1000	75	1e-04	4	01:30:56	01:32:22	86.1595759391785	0
900	75	1e-04	4	01:30:56	01:32:22	86.1765639781952	0
500	100	1e-04	4	01:32:24	01:33:51	86.2725191116333	0
250	100	1e-04	4	01:32:24	01:33:51	86.412437915802	0
450	100	1e-04	4	01:32:24	01:33:51	86.470400094986	0
300	100	1e-04	4	01:32:24	01:33:51	86.5533540248871	0
350	100	1e-04	4	01:32:24	01:33:51	86.7632279396057	0
200	100	1e-04	4	01:32:24	01:33:51	86.9681158065796	0
400	100	1e-04	4	01:32:24	01:33:51	86.9731070995331	0
150	100	1e-04	4	01:32:24	01:33:51	87.0130889415741	0
550	100	1e-04	4	01:33:53	01:35:18	84.9362790584564	0
650	100	1e-04	4	01:33:53	01:35:18	85.1651499271393	0
900	100	1e-04	4	01:33:53	01:35:18	85.1841349601746	0
850	100	1e-04	4	01:33:53	01:35:18	85.6518740653992	0
800	100	1e-04	4	01:33:53	01:35:19	85.8837339878082	0
750	100	1e-04	4	01:33:53	01:35:19	86.101615190506	0
600	100	1e-04	4	01:33:53	01:35:19	86.2305421829224	0
700	100	1e-04	4	01:33:53	01:35:19	86.236536026001	0
950	100	1e-04	4	01:35:21	01:36:44	83.8119261264801	0
1000	100	1e-04	4	01:35:21	01:36:45	84.3066418170929	0
200	10	-1	5	01:35:21	01:36:58	97.5610368251801	10600000
250	10	-1	5	01:35:21	01:37:00	99.0901651382446	10600000
25	10	-1	5	01:35:21	01:37:00	99.093159198761	10600000
50	10	-1	5	01:35:21	01:37:00	99.3460309505463	10600000
150	10	-1	5	01:35:21	01:37:00	99.5998668670654	10600000
100	10	-1	5	01:35:21	01:37:00	99.702810049057	10600000
350	10	-1	5	01:37:01	01:38:44	102.33630490303	10600000
300	10	-1	5	01:37:02	01:38:45	103.045889139175	10600000
400	10	-1	5	01:37:02	01:38:46	104.097290039062	10600000
450	10	-1	5	01:37:02	01:38:46	104.135267972946	10600000
650	10	-1	5	01:37:02	01:38:46	104.680955886841	10600000
550	10	-1	5	01:37:02	01:38:47	104.993773937225	10600000
600	10	-1	5	01:37:02	01:38:47	105.124695062637	10600000
500	10	-1	5	01:37:02	01:38:47	105.563467025757	10600000
1000	10	-1	5	01:38:48	01:40:30	101.62170791626	10650000
700	10	-1	5	01:38:48	01:40:31	102.095438957214	10600000
750	10	-1	5	01:38:48	01:40:31	102.992925167084	10600000
900	10	-1	5	01:38:48	01:40:33	104.492062091827	10650000
800	10	-1	5	01:38:48	01:40:33	104.739917993546	10650000
25	15	-1	5	01:38:48	01:40:33	104.775890827179	10223333.3333333
850	10	-1	5	01:38:48	01:40:33	104.993771791458	10650000
950	10	-1	5	01:38:48	01:40:34	105.232628822327	10650000
350	15	-1	5	01:40:35	01:42:17	102.403260946274	10573333.3333333
400	15	-1	5	01:40:35	01:42:19	103.749487876892	10573333.3333333
250	15	-1	5	01:40:35	01:42:19	104.39012503624	10573333.3333333
300	15	-1	5	01:40:35	01:42:20	104.987774133682	10573333.3333333
150	15	-1	5	01:40:35	01:42:20	105.069728851318	10573333.3333333
50	15	-1	5	01:40:35	01:42:20	105.060737848282	10223333.3333333
200	15	-1	5	01:40:35	01:42:20	105.225638866425	10573333.3333333
100	15	-1	5	01:40:35	01:42:20	105.386545181274	10223333.3333333
450	15	-1	5	01:42:22	01:44:04	102.808032989502	10573333.3333333
800	15	-1	5	01:42:22	01:44:05	103.509627103806	10613333.3333333
750	15	-1	5	01:42:22	01:44:05	103.879410982132	10603333.3333333
500	15	-1	5	01:42:22	01:44:06	104.533040046692	10573333.3333333
600	15	-1	5	01:42:22	01:44:06	104.690947055817	10573333.3333333
550	15	-1	5	01:42:22	01:44:06	104.772899866104	10573333.3333333
650	15	-1	5	01:42:22	01:44:07	105.067728996277	10573333.3333333
700	15	-1	5	01:42:22	01:44:07	105.112703800201	10573333.3333333
850	15	-1	5	01:44:08	01:45:51	102.842009067535	10613333.3333333
1000	15	-1	5	01:44:08	01:45:52	103.447660923004	10613333.3333333
950	15	-1	5	01:44:08	01:45:53	104.166241884232	10613333.3333333
900	15	-1	5	01:44:08	01:45:53	104.296175956726	10613333.3333333
25	20	-1	5	01:44:08	01:45:53	105.02375793457	10683333.3333333
100	20	-1	5	01:44:08	01:45:54	105.442513227463	10683333.3333333
50	20	-1	5	01:44:08	01:45:54	105.651396036148	10683333.3333333
150	20	-1	5	01:44:08	01:45:54	105.83029294014	10923333.3333333
250	20	-1	5	01:45:55	01:47:40	104.484070062637	10923333.3333333
350	20	-1	5	01:45:55	01:47:40	105.05574297905	10923333.3333333
550	20	-1	5	01:45:55	01:47:41	105.260623931885	10923333.3333333
300	20	-1	5	01:45:55	01:47:41	105.631406068802	10923333.3333333
400	20	-1	5	01:45:55	01:47:41	105.981209039688	10923333.3333333
200	20	-1	5	01:45:55	01:47:42	106.279036998749	10923333.3333333
500	20	-1	5	01:45:55	01:47:42	106.400965929031	10923333.3333333
450	20	-1	5	01:45:55	01:47:42	106.472923994064	10923333.3333333
800	20	-1	5	01:47:44	01:49:28	103.94637799263	10790000
600	20	-1	5	01:47:44	01:49:29	104.80788397789	10923333.3333333
850	20	-1	5	01:47:44	01:49:30	105.485490083694	10790000
650	20	-1	5	01:47:44	01:49:30	105.876268863678	10923333.3333333
900	20	-1	5	01:47:44	01:49:30	105.906257867813	10790000
950	20	-1	5	01:47:44	01:49:30	106.106138944626	10790000
750	20	-1	5	01:47:44	01:49:30	106.287029981613	10923333.3333333
700	20	-1	5	01:47:44	01:49:31	106.512901067734	10923333.3333333
50	30	-1	5	01:49:32	01:51:15	102.603151082993	10736666.6666667
300	30	-1	5	01:49:32	01:51:17	104.234209060669	10976666.6666667
200	30	-1	5	01:49:32	01:51:17	104.994773864746	10976666.6666667
100	30	-1	5	01:49:32	01:51:18	105.323584079742	10736666.6666667
250	30	-1	5	01:49:32	01:51:19	106.046165943146	10976666.6666667
150	30	-1	5	01:49:32	01:51:19	106.13711309433	10976666.6666667
1000	20	-1	5	01:49:32	01:51:19	106.195084810257	10790000
25	30	-1	5	01:49:32	01:51:19	106.212074041367	10736666.6666667
500	30	-1	5	01:51:20	01:53:06	105.828293800354	10976666.6666667
650	30	-1	5	01:51:20	01:53:06	106.471930980682	10976666.6666667
350	30	-1	5	01:51:20	01:53:06	106.48092007637	10976666.6666667
450	30	-1	5	01:51:20	01:53:07	106.965641975403	10976666.6666667
600	30	-1	5	01:51:20	01:53:07	107.174520015717	10976666.6666667
400	30	-1	5	01:51:20	01:53:07	107.186511993408	10976666.6666667
700	30	-1	5	01:51:20	01:53:07	107.330428123474	10976666.6666667
550	30	-1	5	01:51:20	01:53:07	107.363408088684	10976666.6666667
950	30	-1	5	01:53:09	01:54:52	102.526192903519	10843333.3333333
800	30	-1	5	01:53:09	01:54:54	104.890830039978	10843333.3333333
750	30	-1	5	01:53:09	01:54:54	105.219651937485	10976666.6666667
850	30	-1	5	01:53:09	01:54:55	105.969213008881	10843333.3333333
50	50	-1	5	01:53:09	01:54:55	106.032176017761	10153333.3333333
25	50	-1	5	01:53:09	01:54:55	106.055166006088	10153333.3333333
1000	30	-1	5	01:53:09	01:54:55	106.274040937424	10843333.3333333
900	30	-1	5	01:53:09	01:54:56	106.494908094406	10843333.3333333
250	50	-1	5	01:54:57	01:56:41	103.284758090973	10720000
450	50	-1	5	01:54:57	01:56:41	103.946375846863	10720000
400	50	-1	5	01:54:57	01:56:41	103.959367990494	10720000
300	50	-1	5	01:54:57	01:56:43	105.326583862305	10720000
100	50	-1	5	01:54:57	01:56:43	105.633412122726	10153333.3333333
200	50	-1	5	01:54:57	01:56:43	105.647396087646	10720000
150	50	-1	5	01:54:57	01:56:43	105.75733590126	10720000
350	50	-1	5	01:54:57	01:56:43	106.019181013107	10720000
800	50	-1	5	01:56:44	01:58:28	103.907394886017	10770000
700	50	-1	5	01:56:44	01:58:30	105.774327039719	10833333.3333333
850	50	-1	5	01:56:44	01:58:31	106.340000152588	10770000
550	50	-1	5	01:56:44	01:58:31	106.378975868225	10720000
500	50	-1	5	01:56:44	01:58:31	106.3859770298	10720000
600	50	-1	5	01:56:44	01:58:31	106.540880918503	10720000
750	50	-1	5	01:56:44	01:58:31	106.840713977814	10833333.3333333
650	50	-1	5	01:56:44	01:58:31	106.899678945541	10720000
200	75	-1	5	01:58:31	02:00:17	105.744338989258	10613333.3333333
900	50	-1	5	01:58:31	02:00:18	107.094575166702	10770000
25	75	-1	5	01:58:31	02:00:19	107.368414163589	10613333.3333333
950	50	-1	5	01:58:31	02:00:19	107.515331983566	10770000
150	75	-1	5	01:58:31	02:00:19	107.652243852615	10613333.3333333
100	75	-1	5	01:58:31	02:00:19	108.002049922943	10613333.3333333
1000	50	-1	5	01:58:31	02:00:19	108.043025970459	10770000
50	75	-1	5	01:58:31	02:00:19	108.092000007629	10613333.3333333
250	75	-1	5	02:00:21	02:02:04	103.151832818985	10613333.3333333
600	75	-1	5	02:00:21	02:02:05	104.33614897728	10613333.3333333
400	75	-1	5	02:00:21	02:02:06	105.695369958878	10613333.3333333
300	75	-1	5	02:00:21	02:02:07	105.896255970001	10613333.3333333
450	75	-1	5	02:00:21	02:02:07	106.037175893784	10613333.3333333
550	75	-1	5	02:00:21	02:02:07	106.290031909943	10613333.3333333
350	75	-1	5	02:00:21	02:02:07	106.49391078949	10613333.3333333
500	75	-1	5	02:00:21	02:02:07	106.544880151749	10613333.3333333
650	75	-1	5	02:02:09	02:03:54	104.828871011734	10613333.3333333
850	75	-1	5	02:02:09	02:03:54	105.186666965485	10706666.6666667
750	75	-1	5	02:02:09	02:03:55	106.243062019348	10770000
800	75	-1	5	02:02:09	02:03:56	106.999618053436	10706666.6666667
700	75	-1	5	02:02:09	02:03:56	107.257473945618	10770000
900	75	-1	5	02:02:09	02:03:56	107.357417106628	10706666.6666667
1000	75	-1	5	02:02:09	02:03:56	107.50733089447	10706666.6666667
950	75	-1	5	02:02:09	02:03:57	107.905102014542	10706666.6666667
300	100	-1	5	02:03:58	02:05:43	104.144265890121	10650000
200	100	-1	5	02:03:58	02:05:44	105.398542881012	10650000
25	100	-1	5	02:03:58	02:05:45	106.260045051575	10650000
100	100	-1	5	02:03:58	02:05:45	106.456938028336	10650000
250	100	-1	5	02:03:58	02:05:45	106.946650028229	10650000
350	100	-1	5	02:03:58	02:05:45	107.01261806488	10650000
50	100	-1	5	02:03:58	02:05:46	107.057592153549	10650000
150	100	-1	5	02:03:58	02:05:46	107.221498966217	10650000
750	100	-1	5	02:05:47	02:07:31	103.722502946854	10760000
650	100	-1	5	02:05:47	02:07:31	104.269191026688	10650000
400	100	-1	5	02:05:47	02:07:32	104.687948226929	10650000
500	100	-1	5	02:05:47	02:07:33	105.414530038834	10650000
700	100	-1	5	02:05:47	02:07:33	105.769329786301	10760000
550	100	-1	5	02:05:47	02:07:33	105.949229001999	10650000
600	100	-1	5	02:05:47	02:07:33	106.130120038986	10650000
450	100	-1	5	02:05:47	02:07:33	106.213076114655	10650000
100	10	0	5	02:07:35	02:09:16	101.4458091259	0
25	10	0	5	02:07:35	02:09:17	101.777617931366	0
50	10	0	5	02:07:35	02:09:18	102.835013151169	0
850	100	-1	5	02:07:35	02:09:18	103.251772880554	10696666.6666667
900	100	-1	5	02:07:35	02:09:19	103.736495018005	10696666.6666667
1000	100	-1	5	02:07:35	02:09:20	104.786896944046	10696666.6666667
950	100	-1	5	02:07:35	02:09:20	104.956794023514	10696666.6666667
800	100	-1	5	02:07:35	02:09:20	105.051738977432	10696666.6666667
250	10	0	5	02:09:22	02:11:02	100.375424861908	0
300	10	0	5	02:09:22	02:11:02	100.831162929535	0
150	10	0	5	02:09:22	02:11:03	101.223935127258	0
350	10	0	5	02:09:22	02:11:04	102.705089092255	0
400	10	0	5	02:09:22	02:11:06	104.162252902985	0
500	10	0	5	02:09:22	02:11:06	104.555022001266	0
450	10	0	5	02:09:22	02:11:06	104.703946113586	0
200	10	0	5	02:09:22	02:11:07	105.405517101288	0
550	10	0	5	02:11:07	02:12:50	102.604146957397	0
